Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",10,3,5,15,1,1.0,,6.0,,2.0,1.0,1.0,1.0,,,8.0,8.0,,,4.0,,,97.0
3,"Bartel, Jimmy",5,4,11,16,1,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,11.0,,,2.0,,,71.0
31,"Chambers, Paul",1,2,2,3,,,6.0,,,,,1.0,,1.0,,2.0,1.0,1.0,,1.0,,,34.0
35,"Chapman, Paul",8,2,4,12,,1.0,,,1.0,6.0,2.0,3.0,1.0,1.0,,4.0,8.0,,,2.0,1.0,,83.0
14,"Clarke, David",11,3,4,15,2,,,1.0,1.0,3.0,,3.0,,1.0,,3.0,12.0,1.0,2.0,,2.0,,68.0
11,"Corey, Joel",13,2,11,24,,2.0,1.0,3.0,,5.0,5.0,4.0,1.0,1.0,3.0,10.0,13.0,,,1.0,1.0,,100.0
44,"Enright, Corey",14,10,9,23,1,1.0,,,6.0,5.0,4.0,2.0,,,,8.0,15.0,2.0,,7.0,3.0,,94.0
7,"Graham, Ben",7,2,7,14,,,3.0,1.0,7.0,1.0,1.0,1.0,,1.0,,6.0,6.0,,,4.0,1.0,,100.0
25,"Grgic, Brent",11,4,4,15,1,1.0,,1.0,1.0,3.0,1.0,2.0,,,,4.0,10.0,,2.0,1.0,,,72.0
28,"Johnson, David",7,3,5,12,,,,3.0,3.0,1.0,,3.0,2.0,2.0,,6.0,8.0,,,3.0,2.0,,71.0
9,"Kelly, James",7,4,10,17,,1.0,,5.0,1.0,3.0,4.0,,1.0,,,12.0,7.0,1.0,1.0,,,,77.0
1,"King, Steven",9,9,7,16,,,21.0,2.0,1.0,6.0,2.0,4.0,1.0,3.0,2.0,6.0,10.0,2.0,,3.0,2.0,,100.0
18,"Kingsley, Kent",10,6,2,12,5,2.0,,,,2.0,,2.0,,,,7.0,5.0,3.0,5.0,2.0,,,98.0
45,"Ling, Cameron",18,10,13,31,,,,4.0,4.0,2.0,5.0,2.0,2.0,1.0,,9.0,23.0,,,1.0,1.0,1.0,95.0
39,"Milburn, Darren",6,4,6,12,1,,,3.0,,2.0,,2.0,,,,6.0,6.0,2.0,2.0,3.0,,2.0,99.0
21,"Mooney, Cameron",4,3,3,7,,,,,1.0,1.0,,1.0,,,,4.0,3.0,1.0,1.0,2.0,,1.0,45.0
15,"Riccardi, Peter",11,1,8,19,1,2.0,,2.0,1.0,2.0,2.0,3.0,,1.0,,9.0,9.0,,,4.0,,,95.0
33,"Rooke, Max",11,1,9,20,,,,2.0,6.0,1.0,2.0,4.0,3.0,1.0,,9.0,11.0,,,5.0,,,100.0
27,"Sanderson, Brenton",9,3,5,14,,,,4.0,4.0,,,2.0,,,,2.0,11.0,1.0,,2.0,1.0,,100.0
30,"Scarlett, Matthew",7,4,,7,,,1.0,2.0,3.0,1.0,1.0,,2.0,,,3.0,4.0,,,9.0,,,100.0
12,"Slade, Will",,,1,1,,,,1.0,,,,,,,,1.0,,,,1.0,,,8.0
40,"Wojcinski, David",7,3,2,9,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,6.0,1.0,,1.0,2.0,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,83,128,314,13,12.0,32.0,44.0,42.0,49.0,31.0,42.0,16.0,15.0,5.0,126.0,187.0,15.0,13.0,58.0,16.0,4.0,
Opposition,Opposition,175,81,94,269,6,8.0,26.0,56.0,31.0,49.0,25.0,46.0,15.0,16.0,1.0,108.0,154.0,20.0,6.0,42.0,14.0,,
