Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 213d,89 (53-0-36 59.55%),24 (0.27),←,
21,"Barry, Leo",30y 35d,208 (121-0-87 58.17%),53 (0.25),←,
42,"Bevan, Paul",22y 269d,54 (33-0-21 61.11%),11 (0.20),←,
6,"Bolton, Craig",27y 23d,139 (85-0-54 61.15%),23 (0.17),110 (68-0-42 61.82%),13 (0.12)
24,"Bolton, Jude",27y 100d,176 (97-1-78 55.40%),82 (0.47),←,
32,"Buchanan, Amon",24y 256d,82 (49-0-33 59.76%),38 (0.46),←,
26,"Dempster, Sean",23y 154d,48 (32-0-16 66.67%),8 (0.17),←,
10,"Everitt, Peter",33y 51d,264 (99-2-163 37.88%),375 (1.42),12 (6-0-6 50.00%),8 (0.67)
12,"Fosdike, Nic",27y 117d,152 (82-1-69 54.28%),61 (0.40),←,
37,"Goodes, Adam",27y 166d,198 (109-1-88 55.30%),197 (0.99),←,
39,"Grundy, Heath",21y 21d,11 (8-0-3 72.73%),9 (0.82),←,
1,"Hall, Barry",30y 135d,216 (109-2-105 50.93%),519 (2.40),128 (75-1-52 58.98%),375 (2.93)
16,"Jolly, Darren",25y 229d,109 (59-0-50 54.13%),32 (0.29),61 (39-0-22 63.93%),21 (0.34)
31,"Kirk, Brett",30y 241d,160 (91-1-68 57.19%),61 (0.38),←,
9,"Malceski, Nick",22y 312d,34 (25-0-9 73.53%),16 (0.47),←,
4,"Mathews, Ben",28y 206d,185 (102-1-82 55.41%),39 (0.21),←,
3,"McVeigh, Jarrad",22y 77d,70 (42-0-28 60.00%),35 (0.50),←,
5,"OKeefe, Ryan",26y 150d,130 (77-0-53 59.23%),138 (1.06),←,
19,"OLoughlin, Michael",30y 123d,259 (149-2-108 57.92%),443 (1.71),←,
25,"Richards, Ted",24y 163d,68 (40-0-28 58.82%),24 (0.35),35 (21-0-14 60.00%),5 (0.14)
36,"Schmidt, Tim",21y 101d,9 (6-0-3 66.67%),5 (0.56),←,
13,"Schneider, Adam",23y 42d,88 (54-0-34 61.36%),83 (0.94),←,
Totals,Totals,26y 45d,2749 (1522-11-1216 55.37%),2276 (0.83),,
C,"Roos, Paul",43y 361d,121 (75-0-46 61.98%),,←,
