Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",29y 213d,173 (97-0-76 56.07%),69 (0.40),49 (24-0-25 48.98%),14 (0.29)
37,"Barrass, Tom",29y 163d,153 (72-1-80 47.39%),1 (0.01),3 (3-0-0 100.00%),
24,"Battle, Josh",26y 200d,126 (63-0-63 50.00%),30 (0.24),3 (3-0-0 100.00%),
18,"Chol, Mabior",28y 50d,87 (48-1-38 55.75%),121 (1.39),26 (16-0-10 61.54%),43 (1.65)
16,"DAmbrosio, Massimo",21y 288d,43 (27-0-16 62.79%),13 (0.30),27 (18-0-9 66.67%),8 (0.30)
12,"Day, Will",23y 288d,73 (31-0-42 42.47%),17 (0.23),←,
33,"Ginnivan, Jack",22y 101d,68 (48-0-20 70.59%),88 (1.29),26 (17-0-9 65.38%),30 (1.15)
19,"Gunston, Jack",33y 155d,261 (160-1-100 61.49%),483 (1.85),230 (144-1-85 62.83%),441 (1.92)
15,"Hardwick, Blake",28y 43d,175 (81-2-92 46.86%),25 (0.14),←,
4,"Impey, Jarman",29y 254d,200 (98-0-102 49.00%),63 (0.31),125 (58-0-67 46.40%),29 (0.23)
9,"Jiath, Changkuoth",25y 280d,57 (22-0-35 38.60%),5 (0.09),←,
31,"Macdonald, Connor",22y 66d,69 (32-0-37 46.38%),51 (0.74),←,
28,"Mackenzie, Cam",21y 58d,37 (20-0-17 54.05%),12 (0.32),←,
20,"Maginness, Finn",24y 25d,48 (21-0-27 43.75%),12 (0.25),←,
17,"Meek, Lloyd",26y 332d,55 (30-0-25 54.55%),16 (0.29),40 (21-0-19 52.50%),13 (0.32)
13,"Moore, Dylan",25y 228d,103 (42-1-60 41.26%),116 (1.13),←,
1,"Morrison, Harry",26y 128d,106 (47-1-58 44.81%),25 (0.24),←,
11,"Nash, Conor",26y 235d,101 (47-1-53 47.03%),18 (0.18),←,
3,"Newcombe, Jai",23y 230d,79 (36-2-41 46.84%),33 (0.42),←,
6,"Sicily, James",30y 73d,159 (82-1-76 51.89%),72 (0.45),←,
25,"Ward, Josh",21y 215d,44 (18-0-26 40.91%),6 (0.14),←,
34,"Watson, Nick",20y 24d,21 (14-0-7 66.67%),30 (1.43),←,
23,"Weddle, Josh",20y 299d,45 (24-0-21 53.33%),15 (0.33),←,
Totals,Totals,25y 203d,2283 (1160-11-1112 50.81%),1321 (0.58),,
C,"Mitchell, Sam",42y 159d,73 (33-0-40 45.21%),,←,
