Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",16,7,19,35,1,1.0,,3.0,1.0,5.0,5.0,2.0,3.0,,,13.0,21.0,,,2.0,1.0,1.0,89.0
3,"Bartel, Jimmy",16,5,18,34,2,,1.0,3.0,2.0,2.0,6.0,4.0,2.0,1.0,,15.0,20.0,4.0,2.0,2.0,,,92.0
24,"Blake, Mark",3,2,4,7,,1.0,17.0,2.0,,2.0,1.0,,,,,2.0,5.0,,,,,1.0,69.0
35,"Chapman, Paul",5,3,2,7,1,,,4.0,,1.0,,2.0,2.0,2.0,,2.0,5.0,,,,,,53.0
11,"Corey, Joel",11,1,21,32,,1.0,,6.0,,6.0,7.0,3.0,2.0,,,16.0,16.0,,,,1.0,2.0,93.0
44,"Enright, Corey",12,4,10,22,,,,4.0,2.0,5.0,1.0,3.0,,1.0,,7.0,15.0,,,1.0,,,89.0
2,"Harley, Tom",8,5,7,15,,,,,1.0,,,3.0,1.0,2.0,,3.0,12.0,,,2.0,,,84.0
8,"Hunt, Josh",8,3,8,16,,,,2.0,,1.0,,1.0,,,,3.0,13.0,,,4.0,,1.0,91.0
20,"Johnson, Steve",15,8,5,20,1,2.0,,4.0,1.0,3.0,,3.0,1.0,1.0,,9.0,11.0,2.0,1.0,,1.0,2.0,89.0
45,"Ling, Cameron",10,5,14,24,1,,,8.0,1.0,2.0,3.0,1.0,1.0,,,8.0,16.0,,,1.0,,,97.0
13,"Lonergan, Tom",13,11,5,18,2,4.0,,,1.0,3.0,1.0,2.0,1.0,,,6.0,12.0,2.0,4.0,,,1.0,86.0
4,"Mackie, Andrew",12,3,9,21,,1.0,,1.0,1.0,7.0,,1.0,,,,3.0,18.0,,,3.0,1.0,1.0,92.0
39,"Milburn, Darren",15,9,17,32,,,,,4.0,1.0,1.0,3.0,2.0,1.0,,9.0,25.0,,,4.0,1.0,,88.0
21,"Mooney, Cameron",11,11,6,17,3,2.0,,1.0,,4.0,,,1.0,,,3.0,14.0,2.0,5.0,8.0,,2.0,92.0
6,"Ottens, Brad",8,7,7,15,3,,15.0,4.0,,1.0,2.0,1.0,1.0,1.0,,6.0,9.0,1.0,2.0,,,,83.0
32,"Prismall, Brent",1,1,2,3,,,,,,1.0,,,,,,1.0,2.0,,,,,,7.0
33,"Rooke, Max",5,6,13,18,1,1.0,,,1.0,,,,,,,6.0,11.0,,2.0,4.0,,,75.0
30,"Scarlett, Matthew",9,8,11,20,,,,1.0,2.0,2.0,1.0,1.0,,,,5.0,15.0,1.0,,3.0,1.0,1.0,92.0
14,"Selwood, Joel",9,3,11,20,,,,4.0,1.0,4.0,5.0,3.0,1.0,1.0,,7.0,14.0,,,,2.0,1.0,87.0
27,"Stokes, Mathew",8,2,9,17,1,,,2.0,1.0,2.0,3.0,3.0,1.0,1.0,,6.0,13.0,,1.0,,,,81.0
7,"Taylor, Harry",13,10,9,22,,,,,10.0,,,4.0,,3.0,,5.0,17.0,,,6.0,1.0,,93.0
5,"Varcoe, Travis",4,1,4,8,1,,,7.0,2.0,,,1.0,,1.0,,1.0,7.0,,,,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,115,211,423,17,17.0,33.0,56.0,31.0,52.0,36.0,41.0,19.0,15.0,,136.0,291.0,12.0,17.0,40.0,9.0,13.0,
Opposition,Opposition,197,111,155,352,8,13.0,24.0,69.0,34.0,44.0,28.0,55.0,15.0,19.0,,98.0,253.0,6.0,6.0,47.0,9.0,6.0,
