Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 241d,179 (83-2-94 46.93%),33 (0.18),97 (50-2-45 52.58%),10 (0.10)
24,"Amiss, Jye",20y 341d,40 (21-1-18 53.75%),68 (1.70),←,
41,"Banfield, Bailey",26y 131d,91 (44-2-45 49.45%),60 (0.66),←,
8,"Brayshaw, Andrew",24y 241d,139 (66-2-71 48.20%),48 (0.35),←,
5,"Chapman, Heath",22y 157d,35 (22-2-11 65.71%),2 (0.06),←,
6,"Clark, Jordan",23y 264d,95 (57-2-36 61.05%),20 (0.21),63 (36-2-25 58.73%),5 (0.08)
36,"Cox, Brennan",25y 328d,104 (48-1-55 46.63%),31 (0.30),←,
4,"Darcy, Sean",26y 24d,107 (50-2-55 47.66%),44 (0.41),←,
37,"Draper, Josh",20y 148d,14 (8-1-5 60.71%),,←,
32,"Frederick, Michael",24y 50d,71 (43-1-27 61.27%),77 (1.08),←,
7,"Fyfe, Nat",32y 292d,234 (124-3-107 53.63%),176 (0.75),←,
9,"Jackson, Luke",22y 281d,91 (57-2-32 63.74%),66 (0.73),39 (20-1-18 52.56%),36 (0.92)
44,"Johnson, Matthew",21y 112d,33 (16-1-16 50.00%),7 (0.21),←,
2,"OMeara, Jaeger",30y 134d,179 (81-3-95 46.09%),83 (0.46),36 (18-1-17 51.39%),13 (0.36)
13,"Ryan, Luke",28y 151d,148 (71-2-75 48.65%),3 (0.02),←,
3,"Serong, Caleb",23y 148d,96 (51-2-43 54.17%),22 (0.23),←,
14,"Sharp, Jeremy",22y 328d,39 (18-1-20 47.44%),15 (0.38),16 (10-1-5 65.63%),8 (0.50)
1,"Sturt, Sam",24y 55d,24 (12-0-12 50.00%),33 (1.38),←,
39,"Switkowski, Sam",27y 229d,81 (42-1-38 52.47%),50 (0.62),←,
35,"Treacy, Josh",21y 337d,52 (30-1-21 58.65%),64 (1.23),←,
34,"Wagner, Corey",27y 105d,33 (10-1-22 31.82%),6 (0.18),14 (8-1-5 60.71%),
10,"Walters, Michael",33y 181d,236 (119-3-114 51.06%),361 (1.53),←,
26,"Young, Hayden",23y 86d,73 (39-2-32 54.79%),12 (0.16),←,
Totals,Totals,25y 126d,2194 (1112-38-1044 50.68%),1281 (0.58),,
C,"Longmuir, Justin",43y 167d,100 (51-2-47 52.00%),,←,
