Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",12,7,1,13,4,3.0,,,,,,,1.0,4.0,,,,,,,,,
7,"Allan, Ben",16,4,6,22,,,,1.0,,,,,2.0,,,,,,,,,,
27,"Burton, Jay",3,3,11,14,,,6.0,,,,,,,,,,,,,,,,
42,"Callaghan, Craig",21,6,11,32,1,1.0,,4.0,,,,,6.0,3.0,,,,,,,,,
13,"Chisholm, Scott",8,7,9,17,,,,,,,,,1.0,,,,,,,,,,
19,"Dhurrkay, Gary",12,5,1,13,3,,,,,,,,,5.0,,,,,,,,,
6,"Gilbert, Phil",,,,,,,,1.0,,,,,,1.0,,,,,,,,,
16,"Hutton, John",6,3,1,7,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Kickett, Dale",7,3,14,21,,,,1.0,,,,,3.0,,,,,,,,,,
36,"Leach, Quenton",6,3,5,11,,,,2.0,,,,,,,,,,,,,,,
48,"Madigan, Greg",5,2,4,9,,,,,,,,,3.0,1.0,,,,,,,,,
9,"Mann, Peter",5,5,6,11,2,,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
43,"McGovern, Andrew",9,5,6,15,,,,5.0,,,,,,,,,,,,,,,
8,"McManus, Shaun",5,2,,5,,,,,,,,,1.0,,,,,,,,,,
47,"Merillo, Jamie",6,4,8,14,1,,,3.0,,,,,1.0,,,,,,,,,,
21,"Muir, David",7,,4,11,,,,1.0,,,,,,3.0,,,,,,,,,
25,"Norrish, Jason",6,5,11,17,,,,2.0,,,,,,1.0,,,,,,,,,
10,"OReilly, Stephen",5,2,,5,,,,1.0,,,,,,,,,,,,,,,
12,"Retzlaff, Brendon",9,4,4,13,1,,,,,,,,,,,,,,,,,,
5,"Ridley, Todd",8,3,3,11,,1.0,,2.0,,,,,1.0,,,,,,,,,,
34,"White, Jeff",9,4,4,13,1,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,77,109,274,13,9.0,9.0,27.0,,,,,22.0,22.0,,,,,,,,,
Opposition,Opposition,187,67,132,319,21,9.0,32.0,28.0,,,,,22.0,22.0,6.0,,,,,,,,
