Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",27y 77d,46 (23-0-23 50.00%),13 (0.28),31 (17-0-14 54.84%),9 (0.29)
4,"Bontempelli, Marcus",29y 259d,256 (144-0-112 56.25%),249 (0.97),←,
29,"Bramble, Lachlan",27y 113d,75 (36-2-37 49.33%),9 (0.12),45 (27-0-18 60.00%),7 (0.16)
5,"Busslinger, Jedd",21y 152d,5 (5-0-0 100.00%),,←,
36,"Cleary, Luke",23y 158d,21 (15-0-6 71.43%),2 (0.10),←,
31,"Dale, Bailey",29y 19d,176 (98-0-78 55.68%),87 (0.49),←,
10,"Darcy, Sam",22y 22d,43 (25-0-18 58.14%),86 (2.00),←,
44,"English, Tim",28y,152 (85-0-67 55.92%),90 (0.59),←,
27,"Freijah, Joel",19y 269d,34 (22-0-12 64.71%),15 (0.44),←,
38,"Garcia, Riley",24y 192d,37 (20-0-17 54.05%),15 (0.41),←,
39,"Johannisen, Jason",32y 275d,210 (111-0-99 52.86%),77 (0.37),←,
8,"Kennedy, Matthew",28y 126d,139 (69-3-67 50.72%),78 (0.56),21 (13-0-8 61.90%),21 (1.00)
21,"Liberatore, Tom",33y 86d,255 (129-0-126 50.59%),91 (0.36),←,
7,"Lobb, Rory",32y 182d,197 (110-2-85 56.35%),175 (0.89),57 (34-0-23 59.65%),32 (0.56)
30,"McNeil, Lachlan",24y 182d,73 (47-0-26 64.38%),42 (0.58),←,
33,"Naughton, Aaron",25y 253d,164 (92-0-72 56.10%),281 (1.71),←,
18,"ODonnell, James",22y 344d,46 (26-0-20 56.52%),7 (0.15),←,
25,"Poulter, Caleb",22y 302d,35 (17-0-18 48.57%),10 (0.29),23 (14-0-9 60.87%),8 (0.35)
20,"Richards, Ed",26y 38d,146 (79-0-67 54.11%),56 (0.38),←,
9,"Sanders, Ryley",20y 201d,34 (20-0-14 58.82%),13 (0.38),←,
23,"Vandermeer, Laitham",26y 188d,87 (49-0-38 56.32%),44 (0.51),←,
14,"West, Rhylee",25y 29d,79 (47-0-32 59.49%),80 (1.01),←,
34,"Williams, Bailey",27y 304d,172 (95-0-77 55.23%),43 (0.25),←,
Totals,Totals,26y 53d,2482 (1364-7-1111 54.96%),1563 (0.63),,
C,"Beveridge, Luke",54y 352d,251 (143-0-108 56.97%),,←,
