Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",12,5,4,16,,,,2.0,1.0,2.0,,2.0,,,,4.0,11.0,,,1.0,,,78.0
24,"Bews, Jed",7,4,8,15,,,,2.0,1.0,3.0,1.0,3.0,,,,4.0,10.0,1.0,,1.0,,,83.0
46,"Blicavs, Mark",8,4,6,14,,,15.0,2.0,,1.0,3.0,1.0,1.0,,,5.0,7.0,,,3.0,,1.0,85.0
45,"Close, Brad",4,,10,14,1,,,2.0,1.0,,1.0,3.0,2.0,1.0,,9.0,6.0,,,,,,85.0
40,"Dahlhaus, Luke",5,3,10,15,,1.0,,4.0,,1.0,2.0,3.0,,,,9.0,9.0,,2.0,4.0,,3.0,76.0
35,"Dangerfield, Patrick",14,6,14,28,1,,,7.0,1.0,6.0,6.0,5.0,2.0,2.0,3.0,18.0,12.0,3.0,1.0,2.0,1.0,1.0,74.0
29,"Guthrie, Cameron",17,7,17,34,,,,3.0,1.0,5.0,7.0,3.0,2.0,1.0,2.0,9.0,24.0,,,1.0,,1.0,74.0
26,"Hawkins, Tom",11,6,2,13,4,2.0,1.0,3.0,,2.0,,4.0,1.0,4.0,1.0,4.0,9.0,,6.0,,,,91.0
25,"Henderson, Lachie",8,6,7,15,,,,2.0,5.0,,,4.0,1.0,2.0,,5.0,9.0,,,8.0,2.0,,100.0
38,"Henry, Jack",10,6,6,16,,,1.0,,4.0,,,1.0,1.0,,,4.0,12.0,,,7.0,,,98.0
8,"Kolodjashnij, Jake",9,6,5,14,,,,1.0,1.0,1.0,,1.0,1.0,,,4.0,11.0,1.0,,3.0,,,83.0
27,"Menegola, Sam",13,5,9,22,,,,2.0,2.0,3.0,2.0,2.0,,,,7.0,16.0,1.0,,,,,76.0
32,"Miers, Gryan",10,3,6,16,1,,,4.0,,3.0,1.0,6.0,,2.0,,4.0,14.0,,,2.0,,1.0,87.0
19 ↑,"Narkle, Quinton",3,,9,12,1,,,2.0,1.0,3.0,8.0,2.0,,,,10.0,2.0,,,,,,34.0
42,"OConnor, Mark",10,7,5,15,,,,2.0,2.0,1.0,1.0,,1.0,,,4.0,11.0,,1.0,,,,67.0
3,"Parfitt, Brandan",7,,8,15,1,,,5.0,,4.0,2.0,3.0,1.0,1.0,,5.0,11.0,,,1.0,,1.0,81.0
17,"Ratugolea, Esava",5,3,1,6,4,,2.0,2.0,,2.0,,1.0,1.0,,,5.0,2.0,1.0,2.0,4.0,,,88.0
23,"Rohan, Gary",6,2,6,12,1,1.0,,3.0,,2.0,1.0,2.0,,1.0,,2.0,10.0,,,2.0,,,74.0
14 ↓,"Selwood, Joel",3,,5,8,,,,3.0,,2.0,1.0,2.0,1.0,1.0,,5.0,4.0,,,,,1.0,48.0
7,"Smith, Isaac",18,9,7,25,,,,1.0,4.0,5.0,1.0,5.0,,1.0,,5.0,21.0,,1.0,3.0,2.0,1.0,77.0
1,"Stanley, Rhys",5,1,9,14,1,,25.0,,,1.0,2.0,5.0,,2.0,,7.0,7.0,1.0,1.0,2.0,,,72.0
44,"Stewart, Tom",20,9,5,25,,,,1.0,7.0,2.0,1.0,1.0,3.0,,,7.0,15.0,1.0,,3.0,1.0,,89.0
2,"Tuohy, Zach",15,6,7,22,,,,3.0,7.0,3.0,2.0,4.0,,1.0,,7.0,12.0,,,,2.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,98,166,386,15,5.0,44.0,56.0,38.0,52.0,42.0,63.0,18.0,19.0,6.0,143.0,245.0,9.0,14.0,47.0,8.0,10.0,
Opposition,Opposition,180,78,151,331,8,9.0,25.0,60.0,37.0,46.0,34.0,71.0,19.0,18.0,,118.0,210.0,3.0,8.0,48.0,3.0,6.0,
