Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",12,3,9,21,,1.0,,8.0,,6.0,3.0,4.0,1.0,2.0,,12.0,9.0,,,1.0,2.0,,96.0
3,"Bartel, Jimmy",11,8,12,23,,1.0,,9.0,2.0,4.0,2.0,,2.0,,,9.0,15.0,,,2.0,,,85.0
35,"Chapman, Paul",13,8,4,17,3,,,,,3.0,,3.0,,1.0,,6.0,10.0,2.0,3.0,1.0,,,90.0
11,"Corey, Joel",16,4,12,28,1,1.0,1.0,3.0,6.0,4.0,1.0,5.0,1.0,,3.0,13.0,17.0,,1.0,7.0,,,91.0
19,"Egan, Matthew",4,4,3,7,1,,,2.0,1.0,1.0,,2.0,,1.0,,2.0,5.0,2.0,2.0,1.0,,,61.0
44,"Enright, Corey",21,6,11,32,,,,6.0,4.0,7.0,,5.0,,3.0,1.0,7.0,24.0,,,,1.0,1.0,88.0
2,"Harley, Tom",7,6,7,14,,,,3.0,1.0,1.0,,1.0,,1.0,,1.0,13.0,,,4.0,,,83.0
8,"Hunt, Josh",11,3,12,23,,,,3.0,3.0,2.0,,3.0,2.0,2.0,,10.0,15.0,2.0,,5.0,,,85.0
28,"Johnson, David",9,4,9,18,,,,2.0,3.0,2.0,1.0,1.0,,,,3.0,15.0,,,1.0,,,84.0
20,"Johnson, Steve",13,8,7,20,2,2.0,,3.0,1.0,3.0,1.0,2.0,1.0,1.0,,5.0,15.0,1.0,1.0,1.0,,,88.0
9,"Kelly, James",17,6,9,26,1,,,,4.0,2.0,3.0,3.0,,,,4.0,23.0,,,3.0,,,65.0
1,"King, Steven",7,2,8,15,,,15.0,3.0,,,5.0,3.0,1.0,1.0,,9.0,6.0,,,2.0,,,68.0
45,"Ling, Cameron",13,10,12,25,1,,,4.0,3.0,1.0,2.0,2.0,,1.0,,6.0,19.0,,1.0,1.0,1.0,,95.0
4,"Mackie, Andrew",17,9,9,26,,1.0,,2.0,,5.0,,2.0,1.0,,,9.0,18.0,,,2.0,,1.0,70.0
26,"McCarthy, Matthew",4,3,3,7,1,,2.0,1.0,1.0,,,2.0,,,,5.0,2.0,1.0,1.0,,1.0,,59.0
39,"Milburn, Darren",8,8,8,16,,1.0,,4.0,1.0,2.0,,3.0,,2.0,,10.0,6.0,2.0,3.0,,1.0,1.0,100.0
6,"Ottens, Brad",10,9,4,14,2,3.0,7.0,2.0,,1.0,1.0,5.0,,3.0,,9.0,5.0,5.0,5.0,,,,92.0
22,"Playfair, Henry",2,4,2,4,,,,3.0,,,,,1.0,,,2.0,3.0,1.0,1.0,1.0,,1.0,76.0
33,"Rooke, Max",15,7,7,22,1,,,4.0,1.0,4.0,3.0,1.0,2.0,1.0,,8.0,16.0,,,2.0,1.0,2.0,92.0
30,"Scarlett, Matthew",24,13,10,34,,,,,9.0,4.0,,2.0,,,,7.0,24.0,1.0,,5.0,2.0,,100.0
27,"Stokes, Mathew",4,4,1,5,,,,4.0,1.0,,1.0,1.0,,,,1.0,4.0,,,,,,44.0
40,"Wojcinski, David",5,7,11,16,,,,1.0,,1.0,,1.0,,1.0,,7.0,7.0,2.0,,1.0,2.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,136,170,413,13,12.0,25.0,67.0,41.0,53.0,23.0,51.0,12.0,20.0,4.0,145.0,271.0,19.0,18.0,40.0,11.0,6.0,
Opposition,Opposition,183,89,167,350,13,11.0,33.0,57.0,41.0,54.0,30.0,43.0,20.0,12.0,2.0,107.0,238.0,5.0,9.0,70.0,54.0,8.0,
