Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",28y 69d,189 (121-0-68 64.02%),109 (0.58),←,
12,"Blakey, John",34y 312d,334 (180-0-154 53.89%),107 (0.32),199 (128-0-71 64.32%),69 (0.35)
22,"Burton, Matthew",31y 13d,102 (39-0-63 38.24%),43 (0.42),32 (17-0-15 53.13%),11 (0.34)
18,"Carey, Wayne",30y 5d,235 (148-0-87 62.98%),649 (2.76),←,
23,"Clayton, Shane",22y 220d,76 (40-0-36 52.63%),25 (0.33),58 (38-0-20 65.52%),24 (0.41)
45,"Cochrane, Stuart",22y 316d,22 (10-0-12 45.45%),4 (0.18),←,
2,"Colbert, Leigh",25y 359d,128 (74-1-53 58.20%),60 (0.47),23 (12-0-11 52.17%),10 (0.43)
6,"Grant, Shannon",24y 43d,141 (88-1-52 62.77%),160 (1.13),83 (56-0-27 67.47%),122 (1.47)
29,"Harvey, Brent",23y 18d,97 (65-0-32 67.01%),108 (1.11),←,
21,"Jones, Corey",20y 95d,6 (3-0-3 50.00%),2 (0.33),←,
34,"King, David",29y 86d,166 (109-0-57 65.66%),82 (0.49),←,
4,"Martyn, Mick",32y 274d,264 (157-1-106 59.66%),15 (0.06),←,
5,"McCartney, Jason",27y 79d,155 (87-0-68 56.13%),53 (0.34),80 (53-0-27 66.25%),5 (0.06)
31,"McKernan, Corey",27y 164d,170 (114-0-56 67.06%),210 (1.24),←,
8,"McLaren, Joe",23y 172d,62 (24-1-37 39.52%),37 (0.60),5 (3-0-2 60.00%),4 (0.80)
28,"Pickett, Byron",23y 294d,86 (57-0-29 66.28%),13 (0.15),←,
3,"Rawlings, Brady",19y 356d,27 (20-0-7 74.07%),7 (0.26),←,
26,"Rocca, Saverio",27y 193d,165 (73-2-90 44.85%),533 (3.23),9 (3-0-6 33.33%),19 (2.11)
7,"Simpson, Adam",25y 105d,125 (86-0-39 68.80%),41 (0.33),←,
9,"Sinclair, Jess",22y 279d,59 (16-0-43 27.12%),29 (0.49),9 (3-0-6 33.33%),3 (0.33)
10,"Stevens, Anthony",29y 334d,228 (140-0-88 61.40%),102 (0.45),←,
36,"Watt, Shannon",20y 187d,13 (7-0-6 53.85%),2 (0.15),←,
Totals,Totals,26y 15d,2850 (1658-6-1186 58.18%),2391 (0.84),,
C,"Pagan, Denis",53y 250d,205 (133-0-72 64.88%),,←,
