Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Barlow, Michael",27y 128d,93 (61-1-31 66.13%),62 (0.67),←,
30,"Clarke, Zac",25y 28d,78 (43-1-34 55.77%),42 (0.54),←,
9,"de Boer, Matt",25y 46d,119 (67-1-51 56.72%),43 (0.36),←,
41,"Duffield, Paul",30y 79d,161 (87-1-73 54.35%),33 (0.20),←,
7,"Fyfe, Nat",23y 219d,96 (61-1-34 64.06%),83 (0.86),←,
32,"Hill, Stephen",24y 359d,132 (75-0-57 56.82%),88 (0.67),←,
5,"Ibbotson, Garrick",27y 41d,131 (67-1-63 51.53%),21 (0.16),←,
37,"Johnson, Michael",30y 187d,194 (108-1-85 55.93%),62 (0.32),←,
23,"Mayne, Chris",26y 174d,132 (78-1-53 59.47%),155 (1.17),←,
18,"McPharlin, Luke",33y 145d,242 (129-1-112 53.51%),115 (0.48),230 (121-1-108 52.83%),112 (0.49)
16,"Mundy, David",29y 279d,214 (118-1-95 55.37%),82 (0.38),←,
13,"Mzungu, Tendai",29y 56d,87 (54-1-32 62.64%),52 (0.60),←,
27,"Neale, Lachie",21y 336d,50 (31-0-19 62.00%),24 (0.48),←,
29,"Pavlich, Matthew",33y 115d,317 (153-0-164 48.26%),638 (2.01),←,
46,"Pearce, Clancee",24y 184d,82 (46-1-35 56.71%),32 (0.39),←,
6,"Pearce, Danyle",29y 18d,207 (97-2-108 47.34%),109 (0.53),53 (38-1-14 72.64%),33 (0.62)
31,"Sandilands, Aaron",32y 140d,220 (121-0-99 55.00%),83 (0.38),←,
34,"Spurr, Lee",27y 272d,64 (48-1-15 75.78%),5 (0.08),←,
8,"Suban, Nick",24y 351d,109 (61-1-47 56.42%),46 (0.42),←,
33,"Sutcliffe, Cam",22y 337d,51 (37-1-13 73.53%),14 (0.27),←,
20,"Taberner, Matthew",21y 312d,16 (10-0-6 62.50%),14 (0.88),←,
10,"Walters, Michael",24y 108d,54 (36-1-17 67.59%),102 (1.89),←,
Totals,Totals,27y 28d,2849 (1588-18-1243 55.74%),1905 (0.67),,
C,"Lyon, Ross",48y 168d,198 (129-5-64 66.41%),,77 (53-1-23 69.48%),
