Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",22y 201d,12 (6-0-6 50.00%),11 (0.92),←,
8,"Anderson, Dean",23y 276d,48 (35-0-13 72.92%),53 (1.10),←,
7,"Ayres, Gary",30y 218d,222 (164-1-57 74.10%),57 (0.26),←,
4,"Collins, Andrew",26y 9d,82 (61-0-21 74.39%),18 (0.22),←,
3,"Condon, Anthony",23y 149d,49 (35-0-14 71.43%),22 (0.45),←,
13,"Dear, Paul",24y 127d,43 (28-0-15 65.12%),37 (0.86),←,
19,"Dunstall, Jason",26y 263d,133 (105-0-28 78.95%),594 (4.47),←,
33,"Hudson, Paul",20y 288d,13 (9-0-4 69.23%),14 (1.08),←,
11,"Jarman, Darren",24y 96d,6 (3-0-3 50.00%),19 (3.17),←,
1,"Jencke, Ray",25y 40d,81 (58-0-23 71.60%),18 (0.22),←,
24,"Langford, Chris",28y 122d,175 (133-1-41 76.29%),27 (0.15),←,
12,"Lawrence, Stephen",22y 12d,32 (20-0-12 62.50%),11 (0.34),←,
31,"Madigan, Greg",21y 100d,16 (10-0-6 62.50%),1 (0.06),←,
20,"Maginness, Scott",24y 275d,60 (46-0-14 76.67%),4 (0.07),←,
28,"McDonald, Alex",21y 80d,6 (4-0-2 66.67%),4 (0.67),←,
2,"Mew, Chris",29y 362d,204 (148-1-55 72.79%),19 (0.09),←,
35,"Morrissey, James",26y 212d,68 (51-0-17 75.00%),66 (0.97),←,
44,"Platten, John",28y 48d,120 (91-0-29 75.83%),126 (1.05),←,
18,"Pritchard, Darrin",25y 44d,85 (64-0-21 75.29%),44 (0.52),←,
29,"Whittlesea, Gregory",27y 285d,1 (0-0-1 0.00%),,←,
Totals,Totals,25y 51d,1456 (1071-3-382 73.56%),1145 (0.79),,
C,"Joyce, Alan",48y 195d,30 (24-0-6 80.00%),,←,
