Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",8,9,5,13,1,,27.0,1.0,,3.0,3.0,3.0,1.0,1.0,3.0,2.0,11.0,1.0,,3.0,,,
29,"Beaumont, Simon",6,3,12,18,,,,1.0,,4.0,1.0,2.0,1.0,1.0,,12.0,6.0,1.0,,1.0,,,
21,"Bradley, Craig",15,2,5,20,,,,3.0,4.0,3.0,1.0,1.0,,2.0,,6.0,14.0,,,3.0,1.0,,
20,"Brown, Fraser",11,3,6,17,1,,1.0,1.0,,3.0,7.0,2.0,,3.0,,7.0,11.0,1.0,,,,,
16,"Camporeale, Scott",18,2,8,26,1,1.0,,1.0,2.0,5.0,3.0,1.0,2.0,2.0,,8.0,19.0,,1.0,1.0,,,
39,"Christou, Ang",1,,,1,,,,,,,,,,,,1.0,,,,,,,
52,"Culpitt, Heath",2,1,,2,,1.0,,1.0,,1.0,,1.0,,,,,2.0,,1.0,,,,
45,"Franchina, Anthony",9,2,9,18,1,,,1.0,1.0,3.0,7.0,1.0,1.0,3.0,,13.0,6.0,,1.0,,,,
36,"Hamill, Aaron",5,6,5,10,1,1.0,,1.0,,1.0,,1.0,,1.0,,7.0,5.0,4.0,1.0,1.0,,,
9,"Hickmott, Adrian",10,5,4,14,2,,,1.0,2.0,3.0,1.0,,3.0,1.0,,6.0,7.0,,,1.0,,,
27,"Hulme, Darren",3,,3,6,,,,3.0,2.0,,,,,1.0,,5.0,2.0,,,1.0,,,
43,"Koutoufides, Anthony",8,3,3,11,,,1.0,,3.0,,,5.0,1.0,2.0,,8.0,2.0,2.0,,1.0,,,
12,"Lappin, Matthew",15,7,2,17,5,,,1.0,,6.0,,3.0,1.0,1.0,,7.0,10.0,4.0,1.0,,,,
22,"Manton, Glenn",5,2,2,7,,,1.0,1.0,3.0,1.0,,1.0,3.0,,,2.0,4.0,,,1.0,,,
5,"McKay, Andrew",16,3,2,18,1,,,1.0,5.0,3.0,,1.0,2.0,2.0,2.0,6.0,12.0,,,4.0,,,
15,"Nelson, Ben",6,1,9,15,,,,1.0,,4.0,4.0,,1.0,,,8.0,6.0,,,1.0,,,
7,"Ratten, Brett",13,1,13,26,,,,2.0,4.0,3.0,7.0,1.0,2.0,2.0,,11.0,13.0,1.0,,2.0,1.0,,
23,"Rice, Dean",4,3,6,10,,,,3.0,4.0,,3.0,,2.0,2.0,,6.0,4.0,1.0,,,,,
14,"Sexton, Michael",6,2,5,11,,1.0,,,1.0,1.0,2.0,1.0,,,,4.0,7.0,,1.0,,,,
1,"Silvagni, Stephen",13,8,1,14,4,4.0,,,,3.0,,2.0,1.0,2.0,,7.0,6.0,3.0,6.0,3.0,,,
30,"White, Adam",2,1,5,7,,,,1.0,,,,,,,,4.0,2.0,1.0,,,,,
8,"Whitnall, Lance",10,7,1,11,1,1.0,,1.0,,4.0,,2.0,,1.0,,5.0,5.0,3.0,3.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,71,106,292,18,10.0,30.0,25.0,31.0,51.0,39.0,28.0,21.0,27.0,5.0,135.0,154.0,22.0,15.0,23.0,2.0,,
Opposition,Opposition,172,58,108,280,14,14.0,26.0,24.0,24.0,53.0,40.0,32.0,27.0,21.0,1.0,140.0,142.0,20.0,15.0,22.0,9.0,,
