Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",25y 288d,85 (42-0-43 49.41%),15 (0.18),←,
25,"Beinke, Bryan",27y 47d,38 (22-0-16 57.89%),42 (1.11),←,
35,"Biglands, Rhett",25y 17d,51 (28-0-23 54.90%),18 (0.35),←,
10,"Bode, Matthew",23y 84d,55 (27-0-28 49.09%),49 (0.89),26 (16-0-10 61.54%),24 (0.92)
24,"Burton, Brett",24y 140d,69 (34-0-35 49.28%),98 (1.42),←,
4,"Clarke, Matthew",29y 3d,180 (88-2-90 49.44%),28 (0.16),50 (26-0-24 52.00%),9 (0.18)
1,"Crowell, Andrew",25y 37d,40 (20-0-20 50.00%),15 (0.38),←,
11,"Doughty, Michael",23y 47d,30 (20-0-10 66.67%),13 (0.43),←,
9,"Edwards, Tyson",26y 46d,151 (78-0-73 51.66%),87 (0.58),←,
36,"Goodwin, Simon",25y 269d,117 (64-0-53 54.70%),62 (0.53),←,
34,"Hart, Ben",28y 74d,249 (126-1-122 50.80%),42 (0.17),←,
18,"Johncock, Graham",19y 335d,25 (16-0-9 64.00%),14 (0.56),←,
28,"Johnson, Kane",24y 190d,104 (55-0-49 52.88%),44 (0.42),←,
40,"Ladhams, Chris",21y 335d,28 (16-0-12 57.14%),14 (0.50),←,
3,"Massie, Kris",22y 114d,59 (35-0-24 59.32%),16 (0.27),16 (9-0-7 56.25%),4 (0.25)
16,"McGregor, Ken",21y 235d,52 (25-0-27 48.08%),22 (0.42),←,
23,"McLeod, Andrew",26y 48d,169 (87-0-82 51.48%),180 (1.07),←,
32,"Ricciuto, Mark",27y 105d,216 (105-1-110 48.84%),174 (0.81),←,
7,"Smart, Nigel",33y 123d,251 (126-1-124 50.40%),110 (0.44),←,
20,"Stenglein, Tyson",22y 67d,63 (35-0-28 55.56%),12 (0.19),←,
19,"Stevens, Mark",26y 331d,109 (64-0-45 58.72%),98 (0.90),88 (48-0-40 54.55%),78 (0.89)
17,"Welsh, Scott",23y 288d,89 (52-0-37 58.43%),128 (1.44),53 (26-0-27 49.06%),98 (1.85)
Totals,Totals,25y 47d,2230 (1165-5-1060 52.24%),1281 (0.57),,
C,"Ayres, Gary",41y 358d,186 (102-1-83 55.11%),,70 (37-0-33 52.86%),
