Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",22y 252d,69 (20-0-49 28.99%),24 (0.35),38 (17-0-21 44.74%),12 (0.32)
11,"Blair, Jarryd",26y 45d,132 (84-1-47 64.02%),102 (0.77),←,
46,"Cox, Mason",25y 76d,6 (3-0-3 50.00%),9 (1.50),←,
25,"Crisp, Jack",22y 240d,50 (21-0-29 42.00%),30 (0.60),32 (14-0-18 43.75%),20 (0.63)
39,"Crocker, Ben",19y 100d,4 (2-0-2 50.00%),5 (1.25),←,
2,"de Goey, Jordan",20y 75d,26 (10-0-16 38.46%),13 (0.50),←,
1,"Fasolo, Alex",23y 356d,79 (47-0-32 59.49%),101 (1.28),←,
45,"Frost, Jack",24y 94d,52 (25-0-27 48.08%),,←,
19,"Greenwood, Levi",27y 100d,92 (46-1-45 50.54%),35 (0.38),18 (6-0-12 33.33%),9 (0.50)
4,"Grundy, Brodie",22y 44d,50 (25-0-25 50.00%),17 (0.34),←,
38,"Howe, Jeremy",25y 335d,108 (25-0-83 23.15%),83 (0.77),8 (3-0-5 37.50%),3 (0.38)
37,"Maynard, Brayden",19y 252d,17 (5-0-12 29.41%),3 (0.18),←,
30,"Moore, Darcy",20y 125d,19 (6-0-13 31.58%),23 (1.21),←,
43,"Oxley, Adam",23y 210d,28 (14-0-14 50.00%),7 (0.25),←,
10,"Pendlebury, Scott",28y 143d,224 (139-2-83 62.50%),147 (0.66),←,
20,"Reid, Ben",27y 30d,112 (70-2-40 63.39%),37 (0.33),←,
22,"Sidebottom, Steele",25y 148d,151 (98-2-51 65.56%),112 (0.74),←,
40,"Smith, Josh",22y 148d,6 (3-0-3 50.00%),1 (0.17),←,
34,"Toovey, Alan",29y 67d,158 (100-2-56 63.92%),9 (0.06),←,
7,"Treloar, Adam",23y 81d,89 (24-0-65 26.97%),55 (0.62),10 (4-0-6 40.00%),7 (0.70)
18,"Varcoe, Travis",28y 49d,165 (127-0-38 76.97%),142 (0.86),27 (13-0-14 48.15%),12 (0.44)
9,"White, Jesse",28y 141d,112 (56-2-54 50.89%),127 (1.13),41 (21-0-20 51.22%),54 (1.32)
Totals,Totals,24y 125d,1749 (950-12-787 54.32%),1082 (0.62),,
C,"Buckley, Nathan",43y 308d,102 (56-0-46 54.90%),,←,
