Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 240d,32 (17-0-15 53.13%),13 (0.41),←,
20,"Brogan, Dean",30y 105d,123 (78-1-44 63.82%),38 (0.31),←,
7,"Burgoyne, Peter",31y 59d,226 (127-3-96 56.86%),190 (0.84),←,
8,"Burgoyne, Shaun",26y 159d,149 (95-0-54 63.76%),167 (1.12),←,
27,"Carlile, Alipate",21y 333d,33 (15-0-18 45.45%),1 (0.03),←,
2,"Carr, Josh",28y 334d,189 (118-1-70 62.70%),105 (0.56),106 (78-1-27 74.06%),61 (0.58)
1,"Cassisi, Domenic",26y 188d,129 (76-1-52 59.30%),54 (0.42),←,
30,"Chaplin, Troy",23y 34d,62 (31-1-30 50.81%),7 (0.11),←,
35,"Cornes, Chad",29y 137d,199 (121-1-77 61.06%),154 (0.77),←,
18,"Cornes, Kane",26y 83d,163 (97-1-65 59.82%),69 (0.42),←,
33,"Ebert, Brett",25y 131d,99 (50-1-48 51.01%),150 (1.52),←,
17,"Gray, Robbie",20y 364d,16 (7-0-9 43.75%),24 (1.50),←,
29,"Krakouer, Nathan",20y 328d,15 (10-0-5 66.67%),5 (0.33),←,
5,"Lade, Brendon",32y 262d,213 (120-3-90 57.04%),166 (0.78),←,
4,"Motlop, Daniel",27y 13d,98 (43-1-54 44.39%),164 (1.67),51 (23-0-28 45.10%),111 (2.18)
6,"Pearce, Danyle",22y 356d,72 (34-0-38 47.22%),43 (0.60),←,
36,"Pettigrew, Michael",24y 13d,77 (36-0-41 46.75%),25 (0.32),←,
15,"Rodan, David",25y 172d,113 (44-0-69 38.94%),93 (0.82),48 (25-0-23 52.08%),50 (1.04)
3,"Salopek, Steven",23y 281d,79 (42-0-37 53.16%),40 (0.51),←,
9,"Surjan, Jacob",23y 226d,67 (36-0-31 53.73%),11 (0.16),←,
16,"Tredrea, Warren",30y 95d,228 (132-2-94 58.33%),488 (2.14),←,
39,"Westhoff, Justin",22y 179d,38 (19-0-19 50.00%),59 (1.55),←,
Totals,Totals,25y 236d,2420 (1348-16-1056 55.70%),2066 (0.85),,
C,"Williams, Mark",50y 220d,237 (137-2-98 58.23%),,←,
