Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",32y 303d,201 (113-1-87 56.47%),809 (4.02),195 (108-1-86 55.64%),799 (4.10)
3,"Bairstow, Mark",31y 7d,138 (82-1-55 59.78%),164 (1.19),←,
6,"Barnes, John",25y 60d,60 (32-1-27 54.17%),22 (0.37),48 (26-0-22 54.17%),10 (0.21)
9,"Breuer, Shayne",21y 324d,16 (9-0-7 56.25%),12 (0.75),←,
16,"Brownless, Bill",27y 184d,146 (80-1-65 55.14%),346 (2.37),←,
2,"Colbert, Leigh",19y 54d,20 (13-0-7 65.00%),2 (0.10),←,
7,"Couch, Paul",30y 12d,200 (114-0-86 57.00%),172 (0.86),←,
28,"Darcy, Tim",30y 197d,170 (91-0-79 53.53%),78 (0.46),←,
14,"Handley, Steven",24y 8d,43 (26-0-17 60.47%),23 (0.53),←,
29,"Hinkley, Ken",27y 304d,109 (61-0-48 55.96%),66 (0.61),98 (57-0-41 58.16%),45 (0.46)
32,"Hocking, Garry",25y 296d,135 (76-1-58 56.67%),130 (0.96),←,
18,"Lynch, Paul",20y 286d,8 (6-0-2 75.00%),6 (0.75),←,
21,"Mansfield, Michael",22y 357d,66 (37-0-29 56.06%),42 (0.64),←,
17,"McGrath, Tim",23y 297d,69 (42-0-27 60.87%),4 (0.06),62 (38-0-24 61.29%),4 (0.06)
20,"OReilly, Stephen",21y 264d,29 (16-0-13 55.17%),5 (0.17),←,
15,"Riccardi, Peter",21y 226d,52 (33-0-19 63.46%),40 (0.77),←,
37,"Simpson, Sean",24y 106d,54 (32-0-22 59.26%),9 (0.17),47 (31-0-16 65.96%),8 (0.17)
26,"Stoneham, Barry",26y 172d,152 (89-1-62 58.88%),150 (0.99),←,
10,"Tanner, Grant",24y 7d,9 (5-0-4 55.56%),2 (0.22),←,
11,"Tudor, Leigh",24y 309d,28 (14-0-14 50.00%),21 (0.75),20 (11-0-9 55.00%),15 (0.75)
4,"Wills, Andrew",22y 209d,50 (33-0-17 66.00%),38 (0.76),←,
Totals,Totals,25y 68d,1755 (1004-6-745 57.21%),2141 (1.22),,
C,"Blight, Malcolm",44y 165d,152 (88-0-64 57.89%),,136 (82-0-54 60.29%),
