Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Barwick, Doug",17,8,2,19,1,2.0,,3.0,,,,,,1.0,,,,,,,,,
26,"Brown, Gavin",19,11,6,25,5,2.0,,,,,,,,3.0,,,,,,,,,
28,"Crosisca, Gavin",11,4,7,18,1,,,3.0,,,,,1.0,,,,,,,,,,
35,"Daicos, Peter",16,8,5,21,6,3.0,,,,,,,1.0,,,,,,,,,,
2,"Francis, Tony",16,4,8,24,1,2.0,,3.0,,,,,2.0,1.0,1.0,,,,,,,,
3,"Gayfer, Michael",4,,6,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
23,"Kelly, Craig",12,10,6,18,,,,3.0,,,,,1.0,,,,,,,,,,
30,"Manson, James",1,4,4,5,,,8.0,1.0,,,,,1.0,1.0,,,,,,,,,
34,"McGuane, Mick",3,,6,9,,,,1.0,,,,,,2.0,,,,,,,,,
5,"McKeown, Ron",6,4,3,9,,,,,,,,,1.0,,,,,,,,,,
42,"Millane, Darren",22,5,8,30,,,,,,,,,2.0,4.0,,,,,,,,,
1,"Monkhorst, Damian",3,1,4,7,,,13.0,,,,,,1.0,1.0,,,,,,,,,
7,"Morwood, Shane",12,5,15,27,,,,3.0,,,,,1.0,1.0,2.0,,,,,,,,
13,"Richardson, Alan",10,3,8,18,1,1.0,,3.0,,,,,2.0,,,,,,,,,,
29,"Russell, Scott",16,5,5,21,,,,1.0,,,,,1.0,1.0,,,,,,,,,
22,"Shaw, Tony",21,8,7,28,,2.0,,3.0,,,,,2.0,,,,,,,,,,
27,"Starcevich, Craig",19,7,5,24,4,3.0,7.0,3.0,,,,,2.0,6.0,,,,,,,,,
9,"Taylor, Brian",3,3,1,4,1,1.0,,,,,,,,,,,,,,,,,
24,"Turner, Jamie",6,4,3,9,,,,1.0,,,,,,1.0,,,,,,,,,
19,"Wright, Graham",20,3,7,27,3,,,2.0,,,,,2.0,,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,97,116,353,23,18.0,28.0,31.0,,,,,21.0,23.0,6.0,,,,,,,,
Opposition,Opposition,187,46,82,269,8,19.0,16.0,16.0,,,,,23.0,21.0,,,,,,,,,
