Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",6,2,10,16,,1.0,,5.0,,2.0,6.0,7.0,1.0,3.0,,8.0,8.0,,,2.0,,,60.0
6,"Brown, Tyler",3,,5,8,,,,4.0,1.0,1.0,,4.0,,2.0,,2.0,6.0,,,,,1.0,67.0
14 ↑,"Cameron, Darcy",3,1,3,6,1,,1.0,,,,,1.0,2.0,,,4.0,2.0,,1.0,2.0,,,15.0
25,"Crisp, Jack",14,6,12,26,,1.0,,10.0,1.0,5.0,4.0,2.0,1.0,,3.0,7.0,17.0,,,2.0,,1.0,92.0
7,"Daicos, Josh",10,5,15,25,,,,6.0,1.0,5.0,1.0,6.0,1.0,1.0,,4.0,19.0,,1.0,,3.0,,83.0
35,"Daicos, Nick",11,4,11,22,,,,1.0,4.0,4.0,1.0,6.0,2.0,,,4.0,18.0,,,,,,77.0
2,"de Goey, Jordan",12,3,12,24,1,,,3.0,4.0,,6.0,1.0,1.0,,1.0,10.0,13.0,,1.0,,,,86.0
5,"Elliott, Jamie",8,,5,13,1,1.0,,4.0,1.0,2.0,1.0,2.0,2.0,,,9.0,3.0,,,,,,75.0
33,"Ginnivan, Jack",14,5,7,21,1,2.0,,1.0,1.0,5.0,1.0,,4.0,,,10.0,13.0,,2.0,,2.0,1.0,72.0
4,"Grundy, Brodie",4,2,11,15,1,,29.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,,9.0,7.0,,,,,1.0,88.0
16,"Henry, Oliver",6,2,7,13,2,1.0,,1.0,,1.0,,3.0,1.0,,,4.0,8.0,,,2.0,,,73.0
32,"Hoskin-Elliott, Will",7,4,6,13,1,,,2.0,,,,3.0,,1.0,,5.0,7.0,1.0,,1.0,2.0,,78.0
38,"Howe, Jeremy",14,6,6,20,,,,5.0,9.0,3.0,,3.0,4.0,,,6.0,13.0,,,5.0,,,87.0
15 ↓,"Kreuger, Nathan",4,4,1,5,2,,,2.0,,3.0,1.0,2.0,,1.0,,1.0,5.0,,2.0,2.0,,1.0,71.0
1,"Lipinski, Patrick",10,1,14,24,1,,,2.0,1.0,6.0,3.0,4.0,,2.0,,8.0,16.0,,,2.0,,2.0,83.0
44,"Madgen, Jack",5,1,6,11,,,,,2.0,1.0,,1.0,1.0,,,3.0,7.0,,,5.0,,,93.0
31,"McCreery, Beau",7,1,2,9,2,,,6.0,,3.0,1.0,2.0,2.0,2.0,,4.0,5.0,,,4.0,,1.0,70.0
41,"Mihocek, Brody",8,3,3,11,1,1.0,,,,1.0,,2.0,1.0,,,4.0,7.0,1.0,1.0,,,1.0,86.0
30,"Moore, Darcy",11,7,7,18,,,,1.0,5.0,2.0,,1.0,1.0,,,7.0,8.0,1.0,,6.0,,,100.0
9,"Noble, John",8,4,9,17,,,,1.0,3.0,1.0,,2.0,,1.0,,5.0,11.0,,,2.0,2.0,1.0,78.0
10,"Pendlebury, Scott",17,6,11,28,,,,1.0,6.0,1.0,2.0,4.0,2.0,1.0,,10.0,13.0,,,6.0,1.0,,90.0
3,"Quaynor, Isaac",9,2,11,20,,,,1.0,2.0,1.0,,,1.0,,,8.0,12.0,,,4.0,,,87.0
22,"Sidebottom, Steele",10,3,9,19,1,1.0,,3.0,1.0,5.0,,2.0,1.0,1.0,,7.0,12.0,,1.0,3.0,1.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,72,183,384,15,10.0,30.0,61.0,43.0,54.0,29.0,61.0,30.0,16.0,4.0,139.0,230.0,3.0,9.0,48.0,11.0,10.0,
Opposition,Opposition,220,102,169,389,8,10.0,33.0,53.0,37.0,51.0,36.0,69.0,18.0,30.0,2.0,136.0,252.0,2.0,8.0,43.0,2.0,6.0,
