North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",13,1,4,17,,,,4.0,,6.0,6.0,3.0,,,,9.0,7.0,,,1.0,,,72.0
18,"Atley, Shaun",5,2,7,12,,,,3.0,1.0,3.0,,1.0,1.0,1.0,,3.0,9.0,,,2.0,,,83.0
50,"Brown, Ben",9,6,2,11,,,,,1.0,2.0,,3.0,1.0,2.0,,8.0,4.0,3.0,2.0,6.0,,,100.0
10,"Cunnington, Ben",1,1,6,7,,,,2.0,1.0,,1.0,,,,,4.0,3.0,,,1.0,,1.0,51.0
14,"Dumont, Trent",13,2,5,18,,,,3.0,1.0,4.0,,,,,,5.0,13.0,,,,,,84.0
22,"Goldstein, Todd",6,3,9,15,2,,31.0,3.0,,1.0,3.0,2.0,,2.0,,11.0,5.0,2.0,1.0,4.0,,,97.0
43,"Hall, Aaron",3,2,2,5,,2.0,,1.0,,1.0,,2.0,1.0,1.0,,5.0,2.0,1.0,1.0,1.0,,,84.0
37,"Hayden, Kyron",6,1,5,11,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,,,,,,84.0
4,"Higgins, Shaun",6,2,8,14,,1.0,,1.0,,4.0,2.0,4.0,1.0,4.0,,2.0,12.0,,,1.0,,,78.0
34,"Macmillan, Jamie",7,5,3,10,,,,3.0,2.0,1.0,1.0,1.0,2.0,,,5.0,6.0,1.0,,2.0,,,81.0
35,"Mahony, Jack",4,2,5,9,,,,1.0,,2.0,,2.0,1.0,,,7.0,2.0,1.0,,,,,78.0
11,"McDonald, Luke",7,2,8,15,,,,6.0,1.0,3.0,2.0,2.0,,1.0,,5.0,9.0,,,1.0,,,91.0
17,"Pittard, Jasper",5,1,5,10,,,,1.0,4.0,,,2.0,1.0,,,4.0,4.0,,,1.0,,,87.0
13,"Polec, Jared",11,3,4,15,,1.0,,3.0,1.0,2.0,3.0,2.0,2.0,,,8.0,7.0,1.0,,2.0,,,94.0
12,"Simpkin, Jy",6,,14,20,,,,3.0,,2.0,5.0,1.0,2.0,,,9.0,12.0,,,1.0,1.0,1.0,80.0
25,"Tarrant, Robbie",15,10,2,17,,,,1.0,10.0,,,3.0,,2.0,,2.0,13.0,1.0,,3.0,,,97.0
31,"Taylor, Curtis",7,5,6,13,2,,,3.0,1.0,2.0,,1.0,2.0,,,9.0,4.0,2.0,1.0,1.0,,,88.0
26,"Thomas, Tarryn",2,,1,3,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,,,26.0
19,"Walker, Josh",7,6,10,17,,,,3.0,2.0,,,3.0,1.0,,,9.0,5.0,2.0,,6.0,,,95.0
2,"Williams, Marley",10,3,2,12,,1.0,,2.0,2.0,1.0,,2.0,,,,2.0,10.0,,,1.0,,,80.0
38,"Xerri, Tristan",4,2,2,6,,,2.0,2.0,1.0,2.0,1.0,5.0,2.0,3.0,,3.0,3.0,,,4.0,,,87.0
44,"Zurhaar, Cameron",8,5,3,11,1,,,3.0,,2.0,1.0,1.0,,,,4.0,8.0,1.0,1.0,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,64,113,268,5,8.0,33.0,51.0,29.0,40.0,26.0,42.0,18.0,18.0,,119.0,146.0,15.0,6.0,39.0,1.0,2.0,
Opposition,Opposition,166,70,165,331,13,9.0,15.0,46.0,34.0,44.0,29.0,37.0,18.0,18.0,6.0,120.0,213.0,16.0,15.0,53.0,3.0,10.0,
