Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",20y 176d,33 (12-0-21 36.36%),7 (0.21),←,
41,"Butts, Jordon",22y 219d,41 (14-0-27 34.15%),,←,
40,"Davis, Ben",25y 80d,9 (3-0-6 33.33%),1 (0.11),←,
12,"Dawson, Jordan",25y 120d,84 (37-0-47 44.05%),44 (0.52),20 (7-0-13 35.00%),10 (0.50)
32,"Fogarty, Darcy",22y 316d,56 (18-0-38 32.14%),76 (1.36),←,
17,"Hamill, Will",21y 263d,38 (10-0-28 26.32%),1 (0.03),←,
34,"Himmelberg, Elliott",24y 64d,38 (14-0-24 36.84%),40 (1.05),←,
20,"Hinge, Mitch",24y 42d,19 (8-0-11 42.11%),4 (0.21),16 (6-0-10 37.50%),3 (0.19)
1,"Jones, Chayce",22y 205d,56 (14-0-42 25.00%),10 (0.18),←,
2,"Keays, Ben",25y 165d,88 (23-0-65 26.14%),36 (0.41),58 (17-0-41 29.31%),25 (0.43)
29,"Laird, Rory",28y 221d,200 (101-1-98 50.75%),24 (0.12),←,
23,"McAdam, Shane",27y 71d,42 (15-0-27 35.71%),58 (1.38),←,
25,"McHenry, Ned",22y 25d,47 (14-0-33 29.79%),23 (0.49),←,
30,"Milera, Wayne",24y 327d,73 (39-1-33 54.11%),26 (0.36),←,
4,"Murphy, Lachlan",23y 246d,74 (29-0-45 39.19%),55 (0.74),←,
28,"Murray, Nick",21y 232d,27 (6-0-21 22.22%),1 (0.04),←,
43,"OBrien, Reilly",26y 352d,75 (27-0-48 36.00%),7 (0.09),←,
37,"Parnell, Patrick",20y 156d,9 (4-0-5 44.44%),,←,
26,"Schoenberg, Harry",21y 167d,44 (15-0-29 34.09%),16 (0.36),←,
33,"Smith, Brodie",30y 205d,223 (116-1-106 52.24%),67 (0.30),←,
14,"Soligo, Jake",19y 194d,14 (4-0-10 28.57%),6 (0.43),←,
13,"Walker, Taylor",32y 104d,236 (120-1-115 51.06%),532 (2.25),←,
24,"Worrell, Josh",21y 118d,3 (3-0-0 100.00%),,←,
Totals,Totals,24y 50d,1529 (646-4-879 42.25%),1034 (0.68),,
C,"Nicks, Matthew",47y 86d,58 (17-0-41 29.31%),,←,
