Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",17,6,4,21,,,,1.0,6.0,2.0,1.0,4.0,,1.0,,2.0,16.0,,,5.0,,2.0,100.0
35,"Biglands, Rhett",3,2,3,6,1,,22.0,5.0,,1.0,,1.0,,1.0,,2.0,4.0,,1.0,2.0,,,56.0
10,"Bode, Matthew",7,2,5,12,2,,,6.0,,1.0,,2.0,1.0,1.0,,7.0,5.0,,,,,,77.0
24,"Burton, Brett",16,7,2,18,4,2.0,,,,4.0,2.0,3.0,2.0,,,7.0,11.0,1.0,3.0,2.0,,,85.0
11,"Doughty, Michael",15,14,6,21,1,,,2.0,1.0,3.0,1.0,1.0,,,,3.0,18.0,,2.0,4.0,1.0,,90.0
9,"Edwards, Tyson",8,3,10,18,1,,,3.0,,2.0,7.0,1.0,,,,9.0,9.0,,,,2.0,1.0,74.0
36,"Goodwin, Simon",17,5,8,25,1,,,7.0,1.0,6.0,7.0,2.0,4.0,1.0,,11.0,14.0,,,2.0,2.0,3.0,92.0
37,"Hentschel, Trent",11,4,1,12,8,,,,1.0,1.0,,1.0,1.0,1.0,3.0,6.0,5.0,,2.0,,,,100.0
18,"Johncock, Graham",11,6,3,14,1,,,2.0,2.0,1.0,,1.0,,,,6.0,8.0,2.0,1.0,2.0,,1.0,78.0
21,"Knights, Chris",3,2,9,12,1,,,2.0,1.0,1.0,,1.0,,,,4.0,8.0,,,3.0,,,52.0
20,"Maric, Ivan",4,2,3,7,,,17.0,4.0,,1.0,3.0,1.0,1.0,,,4.0,3.0,,,1.0,,1.0,47.0
3,"Massie, Kris",7,5,1,8,,,,2.0,3.0,2.0,,1.0,1.0,,,2.0,6.0,1.0,,6.0,3.0,,100.0
39,"Mattner, Martin",2,,4,6,,,,2.0,3.0,1.0,,1.0,,1.0,,3.0,3.0,,,1.0,,,58.0
16,"McGregor, Ken",15,13,6,21,4,1.0,1.0,1.0,,6.0,,1.0,,,2.0,8.0,12.0,4.0,4.0,1.0,,,93.0
23,"McLeod, Andrew",13,5,5,18,,,,3.0,6.0,2.0,1.0,,,,,7.0,11.0,3.0,,,5.0,,91.0
33,"Reilly, Brent",19,10,3,22,1,1.0,,2.0,,6.0,2.0,2.0,,,,4.0,18.0,,1.0,1.0,3.0,2.0,83.0
32,"Ricciuto, Mark",20,13,11,31,3,1.0,,2.0,1.0,9.0,3.0,3.0,3.0,1.0,1.0,12.0,19.0,3.0,4.0,1.0,,3.0,100.0
25,"Rutten, Ben",7,4,3,10,,,,2.0,3.0,,,,,,,1.0,8.0,,,3.0,,,100.0
12,"Shirley, Robert",9,7,8,17,1,,,4.0,1.0,4.0,5.0,2.0,2.0,1.0,,10.0,10.0,,,3.0,,,75.0
27,"Stevens, Scott",12,10,7,19,,,,,5.0,1.0,,,,,,9.0,10.0,2.0,,5.0,1.0,,100.0
5,"Thompson, Scott",7,3,9,16,1,1.0,,7.0,,1.0,5.0,2.0,1.0,2.0,,8.0,8.0,,,1.0,3.0,,61.0
7,"van Berlo, Nathan",13,5,5,18,,,,4.0,1.0,7.0,3.0,,2.0,,,5.0,12.0,,,4.0,1.0,2.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,128,116,352,30,8.0,40.0,61.0,35.0,62.0,40.0,30.0,18.0,10.0,6.0,130.0,218.0,16.0,18.0,47.0,21.0,15.0,
Opposition,Opposition,189,102,121,310,6,14.0,25.0,51.0,30.0,41.0,31.0,41.0,10.0,18.0,,112.0,197.0,8.0,10.0,48.0,2.0,3.0,
