West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
11,"Breman, Todd",24y 195d,20 (9-0-11 45.00%),14 (0.70),←,
14,"Brennan, Michael",24y 316d,61 (29-0-32 47.54%),8 (0.13),←,
39,"Heady, Brett",20y 127d,4 (3-0-1 75.00%),4 (1.00),←,
27,"Jackson, Stevan",20y 63d,21 (11-0-10 52.38%),45 (2.14),←,
33,"Kemp, Dean",21y 83d,7 (5-0-2 71.43%),,←,
15,"Laidley, Dani",23y 45d,38 (20-0-18 52.63%),9 (0.24),←,
5,"Lamb, Dwayne",28y 142d,69 (35-0-34 50.72%),23 (0.33),←,
19,"Langdon, Karl",22y 44d,35 (20-0-15 57.14%),41 (1.17),←,
28,"Lewis, Chris",21y 55d,50 (23-0-27 46.00%),63 (1.26),←,
45,"Lockyer, Andrew",24y 308d,54 (26-0-28 48.15%),35 (0.65),←,
8,"Malaxos, Stephen",28y 326d,58 (31-0-27 53.45%),35 (0.60),49 (26-0-23 53.06%),20 (0.41)
37,"Matera, Peter",21y 38d,2 (1-0-1 50.00%),2 (1.00),←,
17,"McKenna, Guy",21y,45 (22-0-23 48.89%),1 (0.02),←,
6,"Miles, Geoff",28y 121d,93 (45-0-48 48.39%),34 (0.37),62 (31-0-31 50.00%),27 (0.44)
23,"Rance, Murray",28y 106d,86 (43-1-42 50.58%),12 (0.14),46 (23-0-23 50.00%),7 (0.15)
12,"Scott, Phil",29y 114d,49 (23-0-26 46.94%),38 (0.78),←,
4,"Sumich, Peter",22y 120d,26 (11-0-15 42.31%),75 (2.88),←,
7,"Turley, Craig",24y 260d,16 (5-0-11 31.25%),13 (0.81),←,
9,"Wilson, Peter",26y 177d,61 (22-0-39 36.07%),45 (0.74),7 (5-0-2 71.43%),6 (0.86)
24,"Worsfold, John",21y 228d,59 (31-0-28 52.54%),11 (0.19),←,
Totals,Totals,24y 52d,854 (415-1-438 48.59%),508 (0.59),,
C,"Malthouse, Mick",36y 267d,142 (72-2-68 51.41%),,7 (5-0-2 71.43%),
