Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 42d,38 (13-0-25 34.21%),52 (1.37),←,
23,"Clarkson, Alastair",29y 63d,128 (51-2-75 40.63%),83 (0.65),35 (9-0-26 25.71%),22 (0.63)
33,"Farmer, Jeff",20y 5d,37 (8-0-29 21.62%),55 (1.49),←,
21,"Febey, Steven",27y 314d,171 (88-0-83 51.46%),23 (0.13),←,
15,"Hopgood, Paul",23y 343d,72 (31-0-41 43.06%),6 (0.08),←,
27,"Ingerson, Anthony",27y 259d,68 (24-0-44 35.29%),39 (0.57),31 (8-0-23 25.81%),14 (0.45)
36,"Leoncelli, Andrew",22y 347d,19 (4-0-15 21.05%),4 (0.21),←,
6,"Lovett, Glenn",27y 341d,117 (51-0-66 43.59%),72 (0.62),←,
35,"McDonald, Anthony",25y 16d,10 (1-0-9 10.00%),4 (0.40),←,
45,"McHardy, Todd",20y 84d,5 (0-0-5 0.00%),1 (0.20),←,
9,"Neitz, David",22y 158d,96 (40-0-56 41.67%),131 (1.36),←,
18,"Nettelbeck, Craig",25y 34d,78 (19-2-57 25.64%),42 (0.54),33 (9-0-24 27.27%),15 (0.45)
38,"OBrien, Darren",28y 99d,19 (4-0-15 21.05%),7 (0.37),←,
4,"Obst, Andrew",32y 314d,143 (69-0-74 48.25%),58 (0.41),←,
5,"Schwarz, David",24y 340d,67 (28-1-38 42.54%),102 (1.52),←,
10,"Seecamp, Marcus",24y 337d,96 (33-0-63 34.38%),15 (0.16),45 (15-0-30 33.33%),5 (0.11)
29,"Smith, Shaun",28y 7d,90 (43-1-46 48.33%),111 (1.23),43 (16-0-27 37.21%),73 (1.70)
11,"Stynes, Jim",31y 67d,235 (120-1-114 51.28%),126 (0.54),←,
12,"Viney, Todd",31y 91d,185 (89-1-95 48.38%),67 (0.36),←,
22,"Woewodin, Shane",20y 352d,13 (2-0-11 15.38%),3 (0.23),←,
13,"Yze, Adem",19y 281d,38 (12-0-26 31.58%),17 (0.45),←,
Totals,Totals,25y 203d,1725 (730-8-987 42.32%),1018 (0.59),,
C,"Hutchison, Greg",40y 16d,4 (1-0-3 25.00%),,←,
