St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",21y 362d,34 (7-1-26 22.06%),6 (0.18),←,
21,"Beetham, Caydn",20y 69d,35 (5-1-29 15.71%),9 (0.26),←,
11,"Callaghan, Craig",26y 71d,116 (31-1-84 27.16%),94 (0.81),21 (3-1-17 16.67%),25 (1.19)
16,"Capuano, Mathew",26y 259d,100 (62-1-37 62.50%),35 (0.35),18 (2-1-15 13.89%),11 (0.61)
20,"Clarke, Xavier",18y 233d,6 (0-1-5 8.33%),5 (0.83),←,
18,"Cripps, Jason",25y 217d,46 (24-1-21 53.26%),8 (0.17),←,
26,"Dal Santo, Nick",18y 86d,5 (0-1-4 10.00%),1 (0.20),←,
19,"Davis, Chad",21y 352d,27 (5-1-21 20.37%),15 (0.56),←,
35,"Harvey, Robert",30y 271d,249 (117-3-129 47.59%),146 (0.59),←,
7,"Hayes, Lenny",22y 125d,59 (14-2-43 25.42%),25 (0.42),←,
8,"Hudghton, Max",25y 259d,110 (41-2-67 38.18%),9 (0.08),←,
33,"Knobel, Trent",21y 361d,21 (10-1-10 50.00%),2 (0.10),8 (1-1-6 18.75%),2 (0.25)
15,"Lawrence, Steven",26y,93 (41-3-49 45.70%),46 (0.49),12 (1-1-10 12.50%),3 (0.25)
44,"Milne, Stephen",22y 72d,25 (4-1-20 18.00%),43 (1.72),←,
25,"Oliver, Chris",19y 314d,7 (1-1-5 21.43%),1 (0.14),←,
1,"Peckett, Justin",29y 226d,176 (71-2-103 40.91%),25 (0.14),←,
17,"Plapp, Justin",24y 331d,44 (13-0-31 29.55%),30 (0.68),26 (3-0-23 11.54%),8 (0.31)
12,"Riewoldt, Nick",19y 214d,14 (2-1-11 17.86%),6 (0.43),←,
40,"Schwarze, Troy",20y 147d,15 (2-1-12 16.67%),3 (0.20),←,
4,"Thompson, Andrew",29y 210d,117 (45-2-70 39.32%),68 (0.58),←,
13,"Voss, Brett",24y 86d,62 (24-2-36 40.32%),22 (0.35),27 (5-1-21 20.37%),11 (0.41)
30,"Wulf, Daniel",22y,12 (1-1-10 12.50%),3 (0.25),←,
Totals,Totals,23y 210d,1373 (520-30-823 37.87%),602 (0.44),,
C,"Thomas, Grant",44y 94d,15 (2-1-12 16.67%),,←,
