Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",29y 111d,214 (132-0-82 61.68%),118 (0.55),←,
38,"Baird, John",22y 32d,13 (7-0-6 53.85%),4 (0.31),←,
22,"Burton, Matthew",32y 55d,129 (52-0-77 40.31%),59 (0.46),59 (30-0-29 50.85%),27 (0.46)
23,"Clayton, Shane",23y 262d,100 (52-0-48 52.00%),49 (0.49),82 (50-0-32 60.98%),48 (0.59)
2,"Colbert, Leigh",27y 36d,148 (85-1-62 57.77%),62 (0.42),43 (23-0-20 53.49%),12 (0.28)
39,"Harding, Leigh",21y 78d,16 (8-0-8 50.00%),18 (1.13),←,
29,"Harvey, Brent",24y 60d,124 (78-0-46 62.90%),142 (1.15),←,
34,"King, David",30y 128d,191 (122-0-69 63.87%),102 (0.53),←,
35,"Makepeace, Troy",23y 129d,54 (28-0-26 51.85%),12 (0.22),←,
4,"Martyn, Mick",33y 316d,279 (166-1-112 59.68%),16 (0.06),←,
32,"Morrell, Digby",22y 276d,18 (9-0-9 50.00%),16 (0.89),←,
20,"Petrie, Drew",19y 271d,12 (5-0-7 41.67%),4 (0.33),←,
28,"Pickett, Byron",24y 336d,113 (70-0-43 61.95%),67 (0.59),←,
17,"Porter, Mark",25y 275d,69 (36-0-33 52.17%),16 (0.23),14 (8-0-6 57.14%),3 (0.21)
3,"Rawlings, Brady",21y 33d,42 (27-0-15 64.29%),18 (0.43),←,
30,"Robbins, Ben",25y 198d,67 (33-2-32 50.75%),16 (0.24),15 (8-0-7 53.33%),2 (0.13)
26,"Rocca, Saverio",28y 235d,192 (86-2-104 45.31%),594 (3.09),36 (16-0-20 44.44%),80 (2.22)
7,"Simpson, Adam",26y 147d,151 (98-0-53 64.90%),48 (0.32),←,
9,"Sinclair, Jess",23y 321d,75 (24-0-51 32.00%),39 (0.52),25 (11-0-14 44.00%),13 (0.52)
13,"Smith, Dylan",19y 360d,7 (2-0-5 28.57%),1 (0.14),←,
10,"Stevens, Anthony",31y 11d,248 (152-0-96 61.29%),110 (0.44),←,
40,"Teague, David",21y 69d,18 (9-0-9 50.00%),4 (0.22),←,
Totals,Totals,25y 137d,2280 (1281-6-993 56.18%),1515 (0.66),,
C,"Pagan, Denis",54y 292d,232 (146-0-86 62.93%),,←,
