Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",9,6,6,15,2,3.0,,2.0,,2.0,,2.0,1.0,,,6.0,11.0,,4.0,5.0,,,89.0
3,"Coniglio, Stephen",14,4,10,24,1,1.0,,9.0,2.0,4.0,1.0,1.0,1.0,1.0,,6.0,18.0,,,1.0,1.0,1.0,73.0
35,"Corr, Aidan",5,1,4,9,,,,2.0,1.0,,,,1.0,,,1.0,7.0,,,7.0,,,92.0
1,"Davis, Phil",2,4,10,12,,,,3.0,1.0,,1.0,,,,,8.0,5.0,,,10.0,,,87.0
27,"Himmelberg, Harry",3,2,10,13,,1.0,,4.0,,,2.0,,,,,2.0,11.0,,,2.0,,,86.0
2,"Hopper, Jacob",4,4,6,10,1,,,4.0,1.0,1.0,1.0,1.0,,,,2.0,8.0,,1.0,,,,71.0
17,"Johnson, Steve",9,5,11,20,,,,1.0,1.0,3.0,2.0,7.0,,4.0,,7.0,12.0,,,,,1.0,84.0
22,"Kelly, Josh",12,2,16,28,,1.0,,9.0,1.0,2.0,4.0,1.0,,,,10.0,19.0,,,,,,90.0
40,"Kennedy, Adam",2,2,1,3,,,,,1.0,,,,,,,1.0,3.0,,,1.0,,,12.0
15,"Kennedy, Matthew",10,5,12,22,,1.0,,5.0,3.0,4.0,1.0,,,,,7.0,15.0,,1.0,2.0,,,81.0
37,"Lobb, Rory",6,3,5,11,1,,13.0,1.0,,1.0,1.0,1.0,1.0,,,5.0,6.0,1.0,1.0,4.0,,,92.0
41,"Mumford, Shane",3,1,5,8,,,32.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,,6.0,2.0,1.0,1.0,2.0,,1.0,88.0
12,"Patton, Jonathon",6,3,3,9,1,,,1.0,,1.0,,1.0,1.0,1.0,,5.0,5.0,1.0,1.0,1.0,,,91.0
9,"Scully, Tom",14,6,16,30,2,,,3.0,4.0,4.0,3.0,6.0,,,2.0,8.0,22.0,,1.0,1.0,1.0,1.0,96.0
23,"Shaw, Heath",21,9,9,30,,1.0,,,6.0,2.0,,5.0,,1.0,,6.0,20.0,,,2.0,1.0,,93.0
5,"Shiel, Dylan",15,3,13,28,1,,,4.0,1.0,6.0,7.0,6.0,,1.0,,13.0,15.0,,,3.0,,,77.0
10,"Smith, Devon",10,1,16,26,1,2.0,,8.0,,4.0,4.0,5.0,,1.0,,12.0,15.0,,,2.0,1.0,1.0,87.0
14,"Taranto, Tim",5,2,7,12,1,,,6.0,1.0,1.0,,2.0,,1.0,,5.0,8.0,,1.0,2.0,1.0,2.0,84.0
20,"Tomlinson, Adam",8,2,4,12,,,,2.0,4.0,3.0,,3.0,1.0,2.0,,4.0,8.0,,,6.0,,,93.0
8,"Ward, Callan",9,2,19,28,,,,3.0,1.0,2.0,5.0,3.0,,2.0,,15.0,14.0,,,2.0,,,86.0
29,"Williams, Zac",11,2,11,22,,,,3.0,2.0,1.0,1.0,6.0,,4.0,,10.0,15.0,,,6.0,,,89.0
16,"Wilson, Nathan",16,5,3,19,1,,,2.0,4.0,4.0,2.0,2.0,1.0,1.0,,4.0,15.0,,,,,1.0,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,74,197,391,12,13.0,45.0,78.0,35.0,46.0,38.0,55.0,10.0,22.0,2.0,143.0,254.0,3.0,11.0,59.0,5.0,8.0,
Opposition,Opposition,216,84,173,389,16,12.0,49.0,87.0,32.0,57.0,49.0,40.0,22.0,10.0,4.0,155.0,231.0,7.0,10.0,49.0,11.0,11.0,
