Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Bowden, Patrick",3,2.0,3.0,6,,,,1.0,,2.0,1.0,,1.0,,,2.0,4,,,2.0,,,
17,"Brown, Nathan",19,4.0,8.0,27,4.0,1.0,,1.0,3.0,5.0,1.0,3.0,,1.0,,8.0,19,,,,2.0,,
26,"Cox, Simon",15,6.0,3.0,18,1.0,,1.0,,5.0,3.0,,2.0,1.0,2.0,,,14,,,2.0,2.0,,
16,"Croft, Matthew",3,3.0,4.0,7,1.0,,,2.0,1.0,3.0,,,,,,3.0,4,,1.0,6.0,,,
11,"Curley, Todd",20,14.0,5.0,25,2.0,1.0,,2.0,3.0,10.0,2.0,4.0,,1.0,,6.0,20,1.0,,,1.0,,
14,"Darcy, Luke",10,5.0,7.0,17,1.0,,18.0,1.0,,2.0,6.0,,1.0,2.0,,10.0,7,1.0,1.0,2.0,,,
28,"Dimattina, Paul",5,2.0,10.0,15,,,,2.0,,3.0,2.0,1.0,,1.0,,4.0,12,,,,,,
10,"Eagleton, Nathan",11,4.0,4.0,15,,2.0,,1.0,,4.0,1.0,3.0,1.0,2.0,,3.0,12,,,3.0,,,
32,"Ellis, Craig",2,3.0,9.0,11,,,,1.0,2.0,,,,1.0,2.0,,8.0,3,1.0,,4.0,2.0,,
4,"Garlick, Simon",2,,3.0,5,,,,4.0,1.0,,1.0,,,,,1.0,4,,,3.0,1.0,,
13,"Giansiracusa, Daniel",3,2.0,2.0,5,,1.0,,,,1.0,,2.0,,1.0,,1.0,4,,,2.0,1.0,,
3,"Grant, Chris",8,3.0,4.0,12,3.0,,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,,6.0,6,,2.0,3.0,1.0,,
22,"Harrison, Ben",6,4.0,4.0,10,,1.0,,2.0,3.0,,,1.0,1.0,1.0,,2.0,10,,1.0,2.0,1.0,,
9,"Hudson, Paul",8,4.0,7.0,15,,2.0,,1.0,,3.0,,2.0,,2.0,,9.0,6,,1.0,1.0,,,
25,"Hunter, Kingsley",7,3.0,6.0,13,,,,1.0,2.0,2.0,,1.0,,,,4.0,9,,,3.0,2.0,,
6,"Johnson, Brad",11,6.0,7.0,18,2.0,2.0,,1.0,1.0,,3.0,2.0,,,,11.0,7,3.0,3.0,,,,
39,"Liberatore, Tony",7,,6.0,13,1.0,,,7.0,,2.0,4.0,,,,,7.0,7,,,6.0,,,
2,"Murphy, Robert",7,3.0,6.0,13,,,,2.0,1.0,2.0,,1.0,,,,2.0,10,,,1.0,3.0,,
27,"Penny, Luke",9,5.0,3.0,12,,,,1.0,4.0,,,1.0,1.0,,,2.0,7,2.0,,2.0,,,
30,"Robbins, Matthew",7,4.0,,7,,,,1.0,1.0,3.0,,,1.0,1.0,,2.0,5,,,4.0,,,
5,"Smith, Rohan",21,4.0,3.0,24,,,,2.0,6.0,6.0,3.0,,1.0,,,11.0,10,2.0,,3.0,4.0,,
7,"West, Scott",14,5.0,15.0,29,,,,1.0,2.0,6.0,10.0,1.0,,,,11.0,18,2.0,,1.0,1.0,,
Totals,Totals,198,86.0,119.0,317,15.0,10.0,23.0,40.0,36.0,58.0,35.0,25.0,10.0,18.0,,113.0,198,12.0,9.0,50.0,21.0,,
Opposition,Opposition,198,104.0,117.0,315,15.0,12.0,30.0,48.0,41.0,58.0,31.0,17.0,18.0,10.0,6.0,102.0,207,16.0,17.0,27.0,12.0,,
