Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",19y 147d,14 (5-0-9 35.71%),5 (0.36),←,
41,"Butts, Jordon",21y 190d,18 (6-0-12 33.33%),,←,
40,"Davis, Ben",24y 51d,3 (0-0-3 0.00%),1 (0.33),←,
39,"Doedee, Tom",24y 130d,46 (16-0-30 34.78%),3 (0.07),←,
22,"Frampton, Billy",24y 231d,16 (5-0-11 31.25%),11 (0.69),13 (4-0-9 30.77%),7 (0.54)
17,"Hamill, Will",20y 234d,21 (4-0-17 19.05%),,←,
1,"Jones, Chayce",21y 176d,32 (6-0-26 18.75%),9 (0.28),←,
2,"Keays, Ben",24y 136d,62 (14-0-48 22.58%),20 (0.32),32 (8-0-24 25.00%),9 (0.28)
8,"Kelly, Jake",26y 169d,105 (49-1-55 47.14%),1 (0.01),←,
29,"Laird, Rory",27y 192d,176 (92-1-83 52.56%),16 (0.09),←,
14,"Mackay, David",32y 349d,242 (134-1-107 55.58%),65 (0.27),←,
25,"McHenry, Ned",20y 361d,23 (5-0-18 21.74%),7 (0.30),←,
4,"Murphy, Lachlan",22y 217d,53 (21-0-32 39.62%),43 (0.81),←,
28,"Murray, Nick",20y 203d,9 (2-0-7 22.22%),1 (0.11),←,
43,"OBrien, Reilly",25y 323d,53 (19-0-34 35.85%),5 (0.09),←,
10,"Pedlar, Luke",19y 53d,2 (0-0-2 0.00%),,←,
31,"Rowe, James",21y 295d,16 (5-0-11 31.25%),14 (0.88),←,
26,"Schoenberg, Harry",20y 138d,24 (8-0-16 33.33%),11 (0.46),←,
11,"Seedsman, Paul",29y 168d,126 (61-1-64 48.81%),64 (0.51),77 (34-1-42 44.81%),47 (0.61)
38,"Sholl, Lachlan",21y 124d,24 (8-0-16 33.33%),5 (0.21),←,
9,"Sloane, Rory",31y 114d,223 (121-1-101 54.48%),130 (0.58),←,
33,"Smith, Brodie",29y 176d,199 (107-1-91 54.02%),63 (0.32),←,
7,"Thilthorpe, Riley",19y 2d,11 (2-0-9 18.18%),17 (1.55),←,
Totals,Totals,23y 325d,1498 (690-6-802 46.06%),491 (0.33),,
C,"Nicks, Matthew",46y 57d,33 (8-0-25 24.24%),,←,
