Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",24y 103d,62 (42-0-20 67.74%),41 (0.66),←,
13,"Antrobus, Tony",28y 139d,22 (17-0-5 77.27%),26 (1.18),←,
8,"Bewick, Darren",23y 4d,52 (35-0-17 67.31%),83 (1.60),←,
40,"Burns, Adrian",19y 20d,6 (4-0-2 66.67%),5 (0.83),←,
23,"Cransberg, Peter",23y 27d,21 (16-0-5 76.19%),21 (1.00),←,
6,"Daniher, Anthony",27y 216d,181 (94-0-87 51.93%),75 (0.41),66 (45-0-21 68.18%),13 (0.20)
5,"Daniher, Terry",33y 10d,287 (179-3-105 62.89%),449 (1.56),268 (169-2-97 63.43%),427 (1.59)
22,"Duckworth, Bill",31y 185d,126 (83-1-42 66.27%),64 (0.51),←,
29,"Grenvold, David",24y 172d,31 (25-0-6 80.65%),4 (0.13),←,
16,"Hamilton, Paul",23y 67d,91 (52-1-38 57.69%),6 (0.07),←,
1,"Harvey, Mark",25y 75d,98 (70-0-28 71.43%),134 (1.37),←,
39,"Johnston, David",21y 137d,28 (16-0-12 57.14%),5 (0.18),←,
4,"Long, Michael",20y 328d,45 (33-0-12 73.33%),31 (0.69),←,
27,"Madden, Simon",32y 238d,344 (206-2-136 60.17%),520 (1.51),←,
12,"OBrien, Craig",20y 175d,9 (5-0-4 55.56%),7 (0.78),←,
10,"ODonnell, Gary",25y 105d,67 (45-0-22 67.16%),19 (0.28),←,
3,"Salmon, Paul",25y 217d,122 (75-1-46 61.89%),293 (2.40),←,
17,"Sporn, Kieran",23y 362d,31 (22-0-9 70.97%),31 (1.00),←,
26,"Thompson, Mark",26y 279d,115 (79-1-35 69.13%),34 (0.30),←,
24,"Werner, Michael",21y 76d,26 (18-0-8 69.23%),43 (1.65),←,
Totals,Totals,25y 19d,1764 (1116-9-639 63.27%),1891 (1.07),,
C,"Sheedy, Kevin",42y 244d,234 (158-1-75 67.74%),,←,
