Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",20,,7,27,,3.0,,11.0,3.0,5.0,6.0,3.0,1.0,,,15.0,7.0,,,2.0,,,100.0
3,"Bartel, Jimmy",23,5,4,27,,1.0,,8.0,1.0,4.0,1.0,10.0,1.0,3.0,3.0,8.0,17.0,,,4.0,,,100.0
17,"Callan, Tim",7,1,1,8,,,,,,,,1.0,1.0,,,2.0,5.0,,,2.0,1.0,,81.0
35,"Chapman, Paul",6,1,6,12,,1.0,,6.0,,4.0,4.0,2.0,1.0,,,9.0,2.0,,1.0,3.0,,1.0,93.0
11,"Corey, Joel",14,3,12,26,1,2.0,,6.0,3.0,1.0,5.0,2.0,2.0,,,15.0,10.0,1.0,1.0,2.0,,,92.0
16,"Gardiner, Charlie",4,2,8,12,,,,2.0,,2.0,,4.0,,2.0,,8.0,5.0,,,3.0,,,76.0
7,"Graham, Ben",10,2,3,13,1,,2.0,4.0,,7.0,1.0,1.0,2.0,,,10.0,3.0,1.0,,10.0,,1.0,100.0
2,"Harley, Tom",5,1,1,6,,,,,1.0,1.0,1.0,,1.0,,,2.0,3.0,,,1.0,1.0,,100.0
41,"Hunt, Josh",2,1,2,4,,,,1.0,1.0,2.0,,1.0,,1.0,,3.0,1.0,,,1.0,,,55.0
28,"Johnson, David",2,,2,4,,,,3.0,,1.0,2.0,,1.0,,,3.0,2.0,,,,,,44.0
20,"Johnson, Steve",11,2,5,16,2,1.0,,5.0,,4.0,2.0,6.0,,2.0,2.0,7.0,8.0,1.0,,3.0,,1.0,89.0
1,"King, Steven",7,,3,10,,,23.0,5.0,1.0,4.0,4.0,3.0,1.0,,,6.0,3.0,,,6.0,,2.0,69.0
18,"Kingsley, Kent",2,,3,5,,2.0,,,,,,2.0,,,,4.0,1.0,,,,,,41.0
36,"Koulouriotis, Paul",19,3,5,24,,1.0,1.0,1.0,,4.0,3.0,1.0,,,,6.0,13.0,,,,,,79.0
45,"Ling, Cameron",10,,8,18,,,,4.0,1.0,2.0,2.0,5.0,,3.0,,11.0,6.0,,,2.0,,,100.0
26,"McCarthy, Matthew",6,2,2,8,2,1.0,2.0,12.0,,2.0,,1.0,,,,4.0,2.0,1.0,,4.0,,,85.0
39,"Milburn, Darren",19,1,13,32,,1.0,4.0,14.0,1.0,5.0,6.0,5.0,1.0,1.0,1.0,18.0,7.0,,1.0,4.0,,,100.0
21,"Mooney, Cameron",4,,6,10,,,3.0,6.0,,1.0,2.0,1.0,,,,5.0,7.0,,,4.0,,,92.0
15,"Riccardi, Peter",11,2,1,12,2,1.0,,8.0,,3.0,1.0,1.0,3.0,,,5.0,4.0,,,1.0,,1.0,52.0
27,"Sanderson, Brenton",11,1,3,14,,,1.0,,3.0,2.0,2.0,2.0,,1.0,,9.0,4.0,,,3.0,1.0,,95.0
30,"Scarlett, Matthew",15,4,3,18,,1.0,,2.0,6.0,2.0,,,1.0,,,8.0,7.0,,,2.0,,,100.0
10,"Tenace, Kane",11,1,2,13,1,,,2.0,,1.0,4.0,1.0,,1.0,,8.0,3.0,,,4.0,,,56.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,32,100,319,9,21.0,36.0,100.0,21.0,57.0,46.0,52.0,16.0,14.0,6.0,166.0,120.0,4.0,3.0,61.0,3.0,6.0,
Opposition,Opposition,196,28,72,268,3,7.0,51.0,98.0,49.0,24.0,44.0,47.0,14.0,16.0,,150.0,80.0,4.0,3.0,59.0,3.0,3.0,
