West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",6,5,10,16,,,,,,2.0,3.0,,,,,5.0,11.0,,,2.0,3.0,,63.0
10,"Braun, Michael",14,4,9,23,,1.0,,4.0,1.0,6.0,,2.0,,,,7.0,17.0,,,,,2.0,88.0
15,"Chambers, Callum",10,6,3,13,1,1.0,,1.0,,4.0,,2.0,,,,1.0,12.0,,1.0,2.0,3.0,,73.0
17,"Chick, Daniel",6,2,6,12,,,,2.0,2.0,2.0,1.0,2.0,,,,7.0,4.0,,,4.0,,,83.0
22,"Collica, Michael",4,2,7,11,,,1.0,2.0,1.0,,2.0,,1.0,,,6.0,5.0,,,9.0,2.0,,87.0
9,"Cousins, Ben",15,2,6,21,1,,,1.0,,4.0,3.0,,,,1.0,10.0,12.0,1.0,,2.0,1.0,,75.0
20,"Cox, Dean",5,4,6,11,,1.0,28.0,,,1.0,3.0,,2.0,,,5.0,6.0,,,3.0,,1.0,85.0
32,"Embley, Andrew",9,2,3,12,,1.0,,,1.0,3.0,,,,,,4.0,8.0,,,,3.0,2.0,66.0
7,"Fletcher, Chad",9,4,7,16,,1.0,,,,3.0,,1.0,1.0,,,4.0,13.0,,,,2.0,1.0,64.0
1,"Gardiner, Michael",6,4,,6,,,9.0,1.0,1.0,3.0,,,,,,2.0,4.0,1.0,,,,1.0,43.0
39,"Hunter, Adam",6,3,6,12,1,1.0,,7.0,,1.0,3.0,,2.0,,,8.0,4.0,2.0,1.0,7.0,,,88.0
27,"Jakovich, Glen",14,10,12,26,1,2.0,,,,3.0,2.0,2.0,,1.0,3.0,7.0,17.0,,1.0,2.0,3.0,,91.0
18,"Jones, Rowan",8,6,9,17,,,1.0,,1.0,3.0,,4.0,1.0,,,7.0,9.0,,,1.0,,,96.0
3,"Judd, Chris",17,2,5,22,2,1.0,,5.0,1.0,3.0,11.0,1.0,2.0,1.0,2.0,15.0,6.0,,,,5.0,1.0,89.0
4,"Kerr, Daniel",13,4,12,25,1,,1.0,4.0,,6.0,9.0,2.0,1.0,2.0,,14.0,12.0,,,2.0,5.0,2.0,93.0
33,"Matera, Phillip",9,5,,9,5,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,3.0,7.0,,4.0,1.0,,1.0,93.0
19,"McDougall, Andrew",9,6,4,13,4,2.0,1.0,2.0,,2.0,1.0,,,,,6.0,7.0,1.0,5.0,,,3.0,100.0
11,"McIntosh, Ashley",10,5,2,12,,,,,5.0,,1.0,1.0,1.0,,,2.0,9.0,,,6.0,1.0,,100.0
24,"Read, Phillip",9,4,1,10,,,,2.0,4.0,1.0,,3.0,2.0,2.0,,3.0,7.0,1.0,,1.0,,,100.0
28,"Sampi, Ashley",4,1,6,10,1,,,3.0,,2.0,1.0,,1.0,,,6.0,4.0,,,1.0,,1.0,66.0
41,"Staker, Brent",6,3,1,7,1,,,4.0,,,,,1.0,,,1.0,5.0,,1.0,2.0,,,60.0
44,"Wirrpanda, David",10,4,2,12,3,1.0,,3.0,1.0,4.0,,2.0,,,,3.0,10.0,1.0,2.0,2.0,,1.0,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,88,117,316,21,17.0,41.0,43.0,18.0,54.0,41.0,23.0,17.0,7.0,6.0,126.0,189.0,7.0,15.0,47.0,28.0,16.0,
Opposition,Opposition,164,71,131,295,14,7.0,33.0,49.0,24.0,36.0,35.0,41.0,7.0,17.0,,114.0,180.0,7.0,10.0,42.0,16.0,8.0,
