Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",22y 102d,77 (15-0-62 19.48%),9 (0.12),←,
33,"Bailey, Zac",19y 181d,13 (3-0-10 23.08%),6 (0.46),←,
4,"Bastinac, Ryan",27y 274d,162 (76-0-86 46.91%),92 (0.57),41 (9-0-32 21.95%),26 (0.63)
7,"Berry, Jarrod",21y 46d,38 (9-0-29 23.68%),19 (0.50),←,
23,"Cameron, Charlie",24y 261d,85 (49-1-35 58.24%),107 (1.26),12 (2-0-10 16.67%),20 (1.67)
27,"Gardiner, Darcy",23y 182d,83 (21-0-62 25.30%),4 (0.05),←,
30,"Hipwood, Eric",21y 191d,53 (13-0-40 24.53%),78 (1.47),←,
2,"Hodge, Luke",34y 281d,325 (185-2-138 57.23%),194 (0.60),20 (5-0-15 25.00%),1 (0.05)
17,"Lyons, Jarryd",26y 244d,93 (45-0-48 48.39%),49 (0.53),1 (1-0-0 100.00%),
12,"Martin, Stefan",32y 126d,159 (38-1-120 24.21%),40 (0.25),102 (24-0-78 23.53%),17 (0.17)
36,"Mathieson, Rhys",22y 72d,38 (11-0-27 28.95%),21 (0.55),←,
11,"McCarthy, Lincoln",25y 152d,30 (24-0-6 80.00%),29 (0.97),1 (1-0-0 100.00%),4 (4.00)
6,"McCluggage, Hugh",21y 20d,41 (10-0-31 24.39%),19 (0.46),←,
46,"McInerney, Oscar",24y 256d,17 (5-0-12 29.41%),14 (0.82),←,
25,"McStay, Daniel",23y 272d,80 (19-0-61 23.75%),53 (0.66),←,
9,"Neale, Lachie",25y 303d,136 (66-0-70 48.53%),68 (0.50),1 (1-0-0 100.00%),1 (1.00)
16,"Rayner, Cam",19y 153d,23 (6-0-17 26.09%),22 (0.96),←,
10,"Rich, Daniel",28y 289d,184 (58-1-125 31.79%),103 (0.56),←,
5,"Robinson, Mitch",29y 289d,169 (65-1-103 38.76%),91 (0.54),69 (14-0-55 20.29%),33 (0.48)
14,"Walker, Josh",26y 131d,75 (30-1-44 40.67%),69 (0.92),42 (11-0-31 26.19%),34 (0.81)
29,"Witherden, Alex",20y 194d,31 (8-0-23 25.81%),3 (0.10),←,
15,"Zorko, Dayne",30y 42d,145 (43-0-102 29.66%),162 (1.12),←,
Totals,Totals,25y 35d,2057 (799-7-1251 38.84%),1252 (0.61),,
C,"Fagan, Chris",57y 273d,45 (11-0-34 24.44%),,←,
