St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 129d,48 (30-0-18 62.50%),19 (0.40),36 (22-0-14 61.11%),16 (0.44)
10,"Baker, Steven",26y 62d,129 (59-1-69 46.12%),27 (0.21),←,
14,"Ball, Luke",22y 59d,79 (49-0-30 62.03%),43 (0.54),←,
27,"Blake, Jason",25y 130d,86 (41-1-44 48.26%),20 (0.23),←,
26,"Dal Santo, Nick",22y 151d,91 (50-1-40 55.49%),47 (0.52),←,
22,"Fiora, Aaron",25y 95d,104 (47-0-57 45.19%),40 (0.38),26 (14-0-12 53.85%),15 (0.58)
6,"Fisher, Leigh",22y 95d,19 (16-0-3 84.21%),2 (0.11),←,
25,"Fisher, Sam",24y 13d,44 (29-0-15 65.91%),3 (0.07),←,
9,"Gehrig, Fraser",30y 142d,228 (120-1-107 52.85%),451 (1.98),113 (57-0-56 50.44%),292 (2.58)
18,"Goddard, Brendon",21y 64d,76 (47-0-29 61.84%),22 (0.29),←,
15,"Gram, Jason",22y 87d,25 (14-0-11 56.00%),4 (0.16),23 (13-0-10 56.52%),4 (0.17)
35,"Harvey, Robert",34y 336d,333 (165-3-165 50.00%),197 (0.59),←,
8,"Hudghton, Max",29y 324d,188 (84-2-102 45.21%),14 (0.07),←,
31,"Maguire, Matt",22y 54d,83 (45-0-38 54.22%),19 (0.23),←,
32,"McQualter, Andrew",20y 44d,16 (8-0-8 50.00%),4 (0.25),←,
44,"Milne, Stephen",26y 137d,112 (52-1-59 46.88%),231 (2.06),←,
11,"Montagna, Leigh",22y 263d,45 (28-0-17 62.22%),34 (0.76),←,
1,"Peckett, Justin",33y 291d,246 (111-2-133 45.53%),48 (0.20),←,
17,"Powell, Stephen",29y 319d,138 (87-1-50 63.41%),94 (0.68),64 (41-0-23 64.06%),30 (0.47)
12,"Riewoldt, Nick",23y 279d,107 (52-1-54 49.07%),196 (1.83),←,
29,"Rix, Michael",25y 196d,6 (5-0-1 83.33%),1 (0.17),←,
13,"Voss, Brett",28y 151d,152 (75-2-75 50.00%),55 (0.36),117 (56-1-60 48.29%),44 (0.38)
Totals,Totals,25y 222d,2355 (1214-16-1125 51.55%),1571 (0.67),,
C,"Thomas, Grant",48y 159d,116 (59-1-56 51.29%),,←,
