Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",22y 90d,65 (50-2-13 78.46%),64 (0.98),←,
11,"Blair, Jarryd",22y 28d,42 (35-1-6 84.52%),40 (0.95),←,
16,"Brown, Nathan",23y 147d,53 (33-1-19 63.21%),6 (0.11),←,
27,"Buckley, Simon",25y 24d,38 (19-0-19 50.00%),8 (0.21),17 (16-0-1 94.12%),5 (0.29)
9,"Clarke, Martin",24y 181d,53 (31-0-22 58.49%),16 (0.30),←,
32,"Cloke, Travis",25y 68d,156 (101-2-53 65.38%),241 (1.54),←,
4,"Didak, Alan",29y 87d,203 (128-1-74 63.30%),266 (1.31),←,
6,"Goldsack, Tyson",24y 356d,76 (51-0-25 67.11%),13 (0.17),←,
23,"Keeffe, Lachlan",22y 28d,12 (10-0-2 83.33%),5 (0.42),←,
8,"Lumumba, Heritier",25y 179d,142 (96-2-44 68.31%),16 (0.11),←,
5,"Maxwell, Nick",28y 344d,164 (104-2-58 64.02%),26 (0.16),←,
10,"Pendlebury, Scott",24y 126d,134 (91-2-41 68.66%),86 (0.64),←,
20,"Reid, Ben",23y 13d,58 (41-2-15 72.41%),5 (0.09),←,
40,"Seedsman, Paul",20y 111d,5 (4-0-1 80.00%),1 (0.20),←,
39,"Shaw, Heath",26y 167d,137 (88-2-47 64.96%),32 (0.23),←,
22,"Sidebottom, Steele",21y 131d,68 (53-2-13 79.41%),60 (0.88),←,
28,"Sinclair, Ben",20y 224d,11 (8-0-3 72.73%),7 (0.64),←,
36,"Swan, Dane",28y 77d,182 (114-2-66 63.19%),140 (0.77),←,
34,"Toovey, Alan",25y 50d,94 (68-2-24 73.40%),8 (0.09),←,
21,"Wellingham, Sharrod",23y 310d,77 (57-2-18 75.32%),46 (0.60),←,
19,"Wood, Cameron",25y 69d,61 (32-0-29 52.46%),20 (0.33),45 (29-0-16 64.44%),20 (0.44)
38,"Yagmoor, Peter",18y 205d,2 (1-0-1 50.00%),,←,
Totals,Totals,24y 37d,1833 (1215-25-593 66.28%),1106 (0.60),,
C,"Buckley, Nathan",39y 291d,7 (5-0-2 71.43%),,←,
