Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",19y 99d,9 (4-0-5 44.44%),4 (0.44),←,
16,"Brown, Luke",28y 242d,175 (92-1-82 52.86%),13 (0.07),←,
41,"Butts, Jordon",21y 142d,12 (5-0-7 41.67%),,←,
39,"Doedee, Tom",24y 82d,40 (15-0-25 37.50%),2 (0.05),←,
32,"Fogarty, Darcy",21y 239d,31 (10-0-21 32.26%),34 (1.10),←,
1,"Jones, Chayce",21y 128d,26 (5-0-21 19.23%),9 (0.35),←,
2,"Keays, Ben",24y 88d,56 (13-0-43 23.21%),19 (0.34),26 (7-0-19 26.92%),8 (0.31)
8,"Kelly, Jake",26y 121d,99 (48-1-50 48.99%),1 (0.01),←,
29,"Laird, Rory",27y 144d,170 (91-1-78 53.82%),16 (0.09),←,
14,"Mackay, David",32y 301d,236 (133-1-102 56.57%),63 (0.27),←,
23,"McAdam, Shane",25y 359d,22 (7-0-15 31.82%),29 (1.32),←,
25,"McHenry, Ned",20y 313d,17 (4-0-13 23.53%),5 (0.29),←,
28,"Murray, Nick",20y 155d,5 (2-0-3 40.00%),1 (0.20),←,
43,"OBrien, Reilly",25y 275d,47 (18-0-29 38.30%),4 (0.09),←,
37,"OConnor, Ronin",20y 110d,2 (1-0-1 50.00%),,←,
31,"Rowe, James",21y 247d,10 (4-0-6 40.00%),11 (1.10),←,
26,"Schoenberg, Harry",20y 90d,18 (7-0-11 38.89%),9 (0.50),←,
11,"Seedsman, Paul",29y 120d,120 (60-1-59 50.42%),58 (0.48),71 (33-1-37 47.18%),41 (0.58)
38,"Sholl, Lachlan",21y 76d,18 (7-0-11 38.89%),4 (0.22),←,
9,"Sloane, Rory",31y 66d,217 (120-1-96 55.53%),128 (0.59),←,
33,"Smith, Brodie",29y 128d,193 (106-1-86 55.18%),62 (0.32),←,
7,"Thilthorpe, Riley",18y 319d,5 (1-0-4 20.00%),11 (2.20),←,
13,"Walker, Taylor",31y 27d,212 (112-1-99 53.07%),471 (2.22),←,
Totals,Totals,24y 184d,1740 (865-8-867 49.71%),954 (0.55),,
C,"Nicks, Matthew",46y 9d,27 (7-0-20 25.93%),,←,
