Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",9,3,9,18,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,6.0,12,1.0,2.0,,1.0,,87.0
21,"Black, Heath",1,1,1,2,,,,1.0,,1.0,,1.0,,,,,2,,,,1.0,,17.0
2,"Carr, Josh",8,3,8,16,,,,4.0,1.0,2.0,3.0,1.0,2.0,,,7.0,9,,,3.0,,,79.0
9,"Carr, Matthew",3,1,6,9,1.0,,,4.0,,1.0,2.0,3.0,1.0,,,7.0,3,,,1.0,,,50.0
15,"Crowley, Ryan",8,6,5,13,1.0,1.0,,5.0,1.0,4.0,1.0,4.0,1.0,1.0,,4.0,10,,2.0,3.0,,,72.0
25,"Dodd, Steven",10,6,12,22,,,,2.0,2.0,1.0,,,1.0,,,10.0,11,1.0,,2.0,,,100.0
33,"Farmer, Jeff",8,6,5,13,1.0,,,3.0,,1.0,,3.0,1.0,3.0,,3.0,11,,1.0,1.0,5.0,1.0,91.0
27,"Gilmore, Daniel",12,8,9,21,,,,2.0,1.0,3.0,,4.0,,2.0,,4.0,18,,,4.0,6.0,1.0,93.0
14,"Grover, Antoni",14,11,6,20,,,,2.0,6.0,3.0,,2.0,,2.0,,7.0,13,,,5.0,1.0,1.0,100.0
43,"Hayden, Roger",12,4,4,16,,,,1.0,2.0,2.0,,4.0,1.0,,,6.0,10,1.0,,8.0,,,97.0
11,"Headland, Des",16,7,5,21,1.0,2.0,,5.0,1.0,5.0,4.0,3.0,2.0,,2.0,8.0,13,1.0,5.0,3.0,2.0,,99.0
17,"Johnson, Mark",8,3,2,10,1.0,,,,1.0,1.0,1.0,5.0,,2.0,,3.0,7,,,,,,88.0
37,"Johnson, Michael",12,6,7,19,,,3.0,1.0,,5.0,1.0,4.0,1.0,1.0,,5.0,14,1.0,,1.0,1.0,,78.0
8,"McManus, Shaun",4,1,5,9,2.0,,,2.0,,,2.0,2.0,2.0,1.0,,5.0,4,,,2.0,1.0,,66.0
18,"McPharlin, Luke",14,10,5,19,3.0,1.0,,2.0,2.0,2.0,,2.0,1.0,2.0,,6.0,12,3.0,3.0,2.0,,1.0,100.0
16,"Mundy, David",12,8,14,26,1.0,,,2.0,8.0,1.0,3.0,1.0,1.0,1.0,,7.0,20,,,1.0,2.0,,97.0
29,"Pavlich, Matthew",13,10,8,21,1.0,1.0,,,,7.0,2.0,2.0,,,,8.0,13,,1.0,1.0,,1.0,98.0
7,"Peake, Brett",4,3,11,15,,,,1.0,,3.0,1.0,,,,,5.0,10,,,,4.0,1.0,70.0
31,"Sandilands, Aaron",5,5,11,16,,,33.0,,1.0,1.0,2.0,1.0,,1.0,,7.0,10,2.0,1.0,2.0,,,87.0
3,"Schammer, Byron",10,3,7,17,,,,2.0,,4.0,1.0,3.0,,1.0,,3.0,15,,,,3.0,1.0,64.0
6,"Solomon, Dean",9,4,4,13,,,,4.0,1.0,2.0,1.0,4.0,,2.0,,4.0,9,,,,,,76.0
20,"Tarrant, Chris",3,3,3,6,,1.0,1.0,3.0,,2.0,,,,,,1.0,6,,1.0,2.0,,,90.0
Totals,Totals,195,112,147,342,13.0,7.0,37.0,49.0,29.0,52.0,25.0,50.0,15.0,20.0,2.0,116.0,232,10.0,16.0,41.0,27.0,7.0,
Opposition,Opposition,222,96,94,316,16.0,15.0,23.0,55.0,37.0,49.0,34.0,41.0,20.0,15.0,4.0,124.0,184,11.0,11.0,52.0,17.0,8.0,
