Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",8,1,10,18,1,,,1.0,1.0,4.0,3.0,,1.0,2.0,,,,,,,,,
44,"Caven, Peter",15,10,4,19,,1.0,,2.0,3.0,4.0,1.0,1.0,,1.0,,,,,,,,,
14,"Connell, Matthew",3,2,1,4,,,,,2.0,,,,,,,,,,,,,,
9,"Edwards, Tyson",8,5,6,14,,,,,2.0,3.0,2.0,,,,,,,,,,,,
13,"Ellen, Shane",9,2,6,15,,,,2.0,5.0,1.0,1.0,,1.0,1.0,,,,,,,,,
36,"Goodwin, Simon",14,3,14,28,1,2.0,,3.0,,6.0,9.0,,3.0,2.0,,,,,,,,,
34,"Hart, Ben",8,4,5,13,,1.0,,,2.0,3.0,,,,1.0,,,,,,,,,
11,"James, Brett",7,2,5,12,2,2.0,,2.0,,2.0,1.0,,,1.0,,,,,,,,,
3,"Jarman, Darren",12,3,8,20,2,3.0,,,,3.0,5.0,,1.0,1.0,,,,,,,,,
28,"Johnson, Kane",13,4,6,19,,,,1.0,4.0,,,,2.0,,,,,,,,,,
5,"Koster, Kym",6,2,9,15,,,,2.0,,3.0,1.0,,1.0,,,,,,,,,,
23,"McLeod, Andrew",13,1,3,16,1,,,2.0,2.0,5.0,1.0,,,1.0,1.0,,,,,,,,
6,"Modra, Tony",7,4,2,9,4,,1.0,,,2.0,,4.0,,2.0,,,,,,,,,
15,"Pittman, David",5,3,7,12,,,36.0,,,3.0,1.0,,1.0,2.0,,,,,,,,,
52,"Rehn, Shaun",4,1,3,7,,,4.0,1.0,,2.0,3.0,,1.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",25,8,8,33,1,3.0,,1.0,,16.0,4.0,3.0,1.0,3.0,3.0,,,,,,,,
10,"Robran, Matthew",3,3,6,9,1,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,,
7,"Smart, Nigel",13,4,7,20,,,1.0,2.0,1.0,4.0,1.0,,3.0,,,,,,,,,,
39,"Stevens, Linden",3,,2,5,,,,,,1.0,,2.0,,1.0,,,,,,,,,
19,"Stevens, Mark",10,2,4,14,,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,
29,"Thiessen, James",8,2,9,17,1,,,,,3.0,5.0,,1.0,1.0,,,,,,,,,
30,"Vardy, Peter",8,3,7,15,1,1.0,,,,4.0,1.0,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,69,132,334,15,16.0,42.0,21.0,23.0,72.0,41.0,13.0,18.0,25.0,4.0,,,,,,,,
Opposition,Opposition,186,69,107,293,12,9.0,27.0,29.0,48.0,38.0,32.0,15.0,25.0,18.0,2.0,,,,,,,,
