Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",23y 46d,58 (33-0-25 56.90%),20 (0.34),←,
12,"Anstey, Jacob",20y 76d,10 (6-0-4 60.00%),5 (0.50),←,
29,"Beaumont, Simon",22y 121d,17 (11-0-6 64.71%),9 (0.53),←,
20,"Brown, Fraser",27y 238d,131 (77-1-53 59.16%),83 (0.63),←,
16,"Camporeale, Scott",22y 245d,62 (42-0-20 67.74%),41 (0.66),←,
6,"Clape, Matt",28y 320d,83 (58-0-25 69.88%),61 (0.73),54 (37-0-17 68.52%),47 (0.87)
34,"De Iulio, Ron",25y 363d,72 (44-0-28 61.11%),56 (0.78),←,
35,"Dean, Peter",33y 35d,238 (148-1-89 62.39%),37 (0.16),←,
36,"Hamill, Aaron",20y 236d,26 (11-0-15 42.31%),14 (0.54),←,
33,"Hogg, Matthew",29y 113d,155 (83-3-69 54.52%),39 (0.25),96 (59-1-36 61.98%),35 (0.36)
27,"Hulme, Darren",20y 277d,11 (4-0-7 36.36%),,←,
43,"Koutoufides, Anthony",25y 85d,110 (68-1-41 62.27%),86 (0.78),←,
17,"Lock, Damien",19y 194d,3 (1-0-2 33.33%),,←,
5,"McKay, Andrew",27y 273d,111 (72-1-38 65.32%),18 (0.16),←,
19,"Pearce, Brad",26y 240d,56 (36-0-20 64.29%),109 (1.95),54 (36-0-18 66.67%),108 (2.00)
11,"Porter, Mark",21y 184d,7 (3-0-4 42.86%),3 (0.43),←,
7,"Ratten, Brett",26y 276d,145 (87-0-58 60.00%),37 (0.26),←,
23,"Rice, Dean",30y 27d,156 (71-1-84 45.83%),72 (0.46),40 (26-0-14 65.00%),29 (0.73)
14,"Sexton, Michael",27y 39d,151 (94-1-56 62.58%),16 (0.11),←,
1,"Silvagni, Stephen",30y 317d,233 (150-1-82 64.59%),155 (0.67),←,
30,"White, Adam",22y 94d,12 (5-0-7 41.67%),5 (0.42),←,
8,"Whitnall, Lance",18y 233d,21 (10-0-11 47.62%),25 (1.19),←,
Totals,Totals,25y 17d,1868 (1114-10-744 59.64%),891 (0.48),,
C,"Parkin, David",55y 213d,448 (267-2-179 59.82%),,285 (180-2-103 63.51%),
