Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",27y 347d,202 (89-0-113 44.06%),148 (0.73),←,
16,"Bowden, Patrick",24y 303d,60 (13-1-46 22.50%),64 (1.07),10 (5-0-5 50.00%),9 (0.90)
24,"Coughlan, Mark",24y 44d,81 (30-0-51 37.04%),37 (0.46),←,
41,"Foley, Nathan",20y 268d,15 (6-0-9 40.00%),3 (0.20),←,
2,"Gaspar, Darren",30y 14d,219 (95-0-124 43.38%),23 (0.11),198 (88-0-110 44.44%),22 (0.11)
20,"Hall, Ray",25y 219d,92 (37-0-55 40.22%),28 (0.30),←,
31,"Hyde, Chris",23y 298d,57 (15-0-42 26.32%),18 (0.32),←,
17,"Johnson, Kane",28y 80d,168 (76-0-92 45.24%),64 (0.38),64 (21-0-43 32.81%),20 (0.31)
39,"Kellaway, Andrew",30y 192d,166 (75-0-91 45.18%),28 (0.17),←,
13,"Knobel, Trent",26y 11d,75 (40-1-34 54.00%),12 (0.16),21 (10-0-11 47.62%),4 (0.19)
22,"Meyer, Danny",19y 304d,9 (6-0-3 66.67%),1 (0.11),←,
1,"Newman, Chris",24y 16d,86 (29-0-57 33.72%),10 (0.12),←,
26,"Pattison, Adam",20y 90d,7 (4-0-3 57.14%),1 (0.14),←,
15,"Pettifer, Kayne",24y 132d,69 (29-0-40 42.03%),70 (1.01),←,
14,"Polo, Dean",19y 302d,5 (3-0-2 60.00%),3 (0.60),←,
4,"Raines, Andrew",20y 87d,17 (8-0-9 47.06%),,←,
5,"Simmonds, Troy",27y 325d,136 (67-0-69 49.26%),98 (0.72),32 (15-0-17 46.88%),32 (1.00)
10,"Stafford, Greg",31y 280d,196 (87-1-108 44.64%),131 (0.67),66 (25-0-41 37.88%),73 (1.11)
30,"Tambling, Richard",19y 264d,21 (12-0-9 57.14%),14 (0.67),←,
32,"Tivendale, Greg",27y 45d,154 (63-0-91 40.91%),104 (0.68),←,
21,"Tuck, Shane",24y 161d,35 (15-0-20 42.86%),17 (0.49),←,
35,"White, Matt",19y 49d,1 (0-0-1 0.00%),1 (1.00),←,
Totals,Totals,24y 207d,1871 (799-3-1069 42.70%),875 (0.47),,
C,"Wallace, Terry",47y 172d,180 (94-2-84 52.78%),,32 (15-0-17 46.88%),
