West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",1,,,1,,,1.0,1.0,,,,,,,,,,,,,,,
6,"Banfield, Drew",12,1,5,17,1,1.0,,4.0,,,,,3.0,2.0,,,,,,,,,
14,"Brennan, Michael",3,1,,3,,,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Evans, Tony",9,1,4,13,4,1.0,,3.0,,,,,3.0,1.0,,,,,,,,,
36,"Hart, David",11,2,3,14,,,,1.0,,,,,3.0,,,,,,,,,,
1,"Heady, Brett",8,,3,11,,2.0,,,,,,,1.0,,,,,,,,,,
22,"Hynes, David",4,2,2,6,2,,2.0,1.0,,,,,,2.0,,,,,,,,,
27,"Jakovich, Glen",24,10,4,28,,,2.0,1.0,,,,,,,3.0,,,,,,,,
2,"Kemp, Dean",20,3,7,27,2,,,4.0,,,,,2.0,,1.0,,,,,,,,
28,"Lewis, Chris",14,2,4,18,,2.0,,4.0,,,,,,,,,,,,,,,
3,"Mainwaring, Chris",18,4,4,22,,1.0,,3.0,,,,,3.0,,,,,,,,,,
30,"Matera, Peter",14,2,4,18,,,,3.0,,,,,2.0,2.0,,,,,,,,,
11,"McIntosh, Ashley",9,5,8,17,2,,,5.0,,,,,,1.0,,,,,,,,,
17,"McKenna, Guy",14,4,11,25,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Pyke, Don",18,2,4,22,2,,,6.0,,,,,1.0,1.0,,,,,,,,,
38,"Symmons, Paul",3,1,,3,,,,,,,,,1.0,,,,,,,,,,
7,"Turley, Craig",3,1,1,4,,,,1.0,,,,,1.0,1.0,,,,,,,,,
50,"Turnbull, Ryan",5,2,1,6,,,16.0,1.0,,,,,1.0,6.0,,,,,,,,,
39,"Waterman, Chris",3,1,2,5,,,,,,,,,,,,,,,,,,,
9,"Wilson, Peter",12,4,4,16,1,,,2.0,,,,,3.0,1.0,,,,,,,,,
24,"Worsfold, John",,,2,2,,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,48,73,278,14,9.0,21.0,43.0,,,,,27.0,20.0,4.0,,,,,,,,
Opposition,Opposition,189,38,101,290,10,15.0,31.0,32.0,,,,,20.0,27.0,2.0,,,,,,,,
