Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",13,5,4,17,3,,,2.0,,7.0,3.0,4.0,1.0,1.0,,8.0,9.0,1.0,4.0,3.0,,1.0,87.0
6,"Broughton, Greg",17,7,15,32,,1.0,,11.0,3.0,3.0,4.0,2.0,2.0,,,9.0,23.0,,1.0,2.0,1.0,1.0,84.0
30,"Clarke, Zac",4,3,6,10,,,12.0,7.0,,3.0,3.0,3.0,1.0,3.0,,3.0,7.0,1.0,,3.0,,1.0,81.0
15 ↓,"Crowley, Ryan",4,2,5,9,,1.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,4.0,4.0,1.0,,1.0,,,66.0
40,"de Boer, Matt",5,1,11,16,1,,,5.0,,4.0,1.0,2.0,2.0,,,9.0,8.0,,,,,,89.0
41,"Duffield, Paul",10,2,7,17,,,1.0,3.0,2.0,1.0,3.0,3.0,,1.0,,5.0,10.0,,,1.0,,2.0,86.0
7,"Fyfe, Nat",8,8,15,23,2,1.0,,4.0,,1.0,4.0,2.0,,1.0,,15.0,8.0,4.0,2.0,3.0,,,78.0
12,"Griffin, Jonathon",16,9,10,26,2,,30.0,4.0,,8.0,5.0,2.0,5.0,1.0,2.0,13.0,12.0,3.0,1.0,1.0,1.0,,90.0
14,"Grover, Antoni",9,4,5,14,,,,2.0,2.0,3.0,,3.0,1.0,2.0,,3.0,12.0,,,1.0,1.0,,87.0
43,"Hayden, Roger",7,3,6,13,,,,4.0,2.0,1.0,,1.0,1.0,,,3.0,11.0,,1.0,2.0,,,83.0
32,"Hill, Stephen",13,9,13,26,,,,2.0,4.0,5.0,4.0,3.0,2.0,1.0,,9.0,17.0,2.0,,2.0,,,84.0
5,"Ibbotson, Garrick",9,4,7,16,,,,2.0,2.0,2.0,,4.0,1.0,,,7.0,10.0,2.0,,5.0,,,87.0
37,"Johnson, Michael",10,6,2,12,1,1.0,,4.0,,3.0,1.0,,,,,4.0,8.0,2.0,2.0,4.0,,1.0,82.0
34,"Lower, Nick",8,5,11,19,1,,,1.0,1.0,2.0,,3.0,1.0,1.0,,9.0,11.0,1.0,,3.0,,,84.0
23,"Mayne, Chris",5,4,8,13,,,,2.0,,2.0,1.0,2.0,,1.0,,3.0,10.0,1.0,,1.0,,,82.0
18,"McPharlin, Luke",11,5,6,17,,,,,2.0,,1.0,2.0,1.0,1.0,,4.0,13.0,,,,,,89.0
25 ↑,"Mellington, Josh",2,2,3,5,1,,,1.0,,1.0,,2.0,,1.0,,1.0,4.0,1.0,1.0,,,,22.0
13,"Mzungu, Tendai",14,6,2,16,3,,,6.0,,2.0,1.0,2.0,2.0,,,5.0,10.0,2.0,1.0,1.0,1.0,1.0,91.0
10,"Palmer, Rhys",12,2,10,22,,1.0,,6.0,2.0,,4.0,2.0,3.0,1.0,,14.0,8.0,,1.0,1.0,,1.0,90.0
29,"Pavlich, Matthew",19,9,6,25,3,3.0,,1.0,1.0,5.0,2.0,1.0,,,1.0,7.0,19.0,1.0,4.0,2.0,1.0,,87.0
24,"Roberton, Dylan",12,2,5,17,,1.0,,5.0,1.0,2.0,2.0,1.0,1.0,,,7.0,10.0,1.0,,1.0,2.0,,85.0
36,"Silvagni, Alex",7,4,7,14,,,,3.0,3.0,1.0,,,,,,10.0,4.0,3.0,,6.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,102,164,379,17,10.0,45.0,76.0,25.0,57.0,40.0,46.0,24.0,16.0,3.0,152.0,228.0,26.0,18.0,43.0,7.0,8.0,
Opposition,Opposition,190,76,153,343,9,8.0,33.0,67.0,36.0,39.0,42.0,50.0,16.0,23.0,3.0,138.0,197.0,11.0,4.0,50.0,7.0,6.0,
