Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
2,"Arnott, Simon",21y 177d,25 (17-1-7 70.00%),14 (0.56),←,
21,"Barry, Leo",20y 83d,12 (8-0-4 66.67%),10 (0.83),←,
30,"Bayes, Mark",30y 148d,234 (95-2-137 41.03%),170 (0.73),←,
31,"Carey, Stefan",21y 197d,20 (11-1-8 57.50%),19 (0.95),←,
41,"Cook, Troy",20y 363d,16 (11-0-5 68.75%),7 (0.44),←,
8,"Cresswell, Daryn",26y 80d,112 (40-1-71 36.16%),89 (0.79),←,
6,"Dunkley, Andrew",29y 42d,117 (44-2-71 38.46%),7 (0.06),←,
12,"Dyson, Kevin",30y 98d,101 (54-1-46 53.96%),28 (0.28),31 (19-1-11 62.90%),3 (0.10)
9,"Grant, Shannon",20y 113d,54 (31-1-22 58.33%),35 (0.65),←,
14,"Kelly, Paul",28y 13d,156 (52-3-101 34.29%),101 (0.65),←,
36,"Mathews, Ben",18y 254d,4 (3-0-1 75.00%),1 (0.25),←,
11,"Maxfield, Stuart",25y 123d,131 (64-2-65 49.62%),88 (0.67),42 (29-1-12 70.24%),23 (0.55)
17,"Mooney, Jason",24y 66d,72 (25-0-47 34.72%),36 (0.50),←,
23,"Nicks, Matthew",22y 89d,22 (15-0-7 68.18%),6 (0.27),←,
19,"OLoughlin, Michael",20y 171d,55 (32-1-22 59.09%),55 (1.00),←,
24,"Orchard, Mark",21y 130d,31 (16-1-14 53.23%),8 (0.26),19 (11-0-8 57.89%),4 (0.21)
1,"Roos, Paul",34y 44d,332 (146-1-185 44.13%),287 (0.86),63 (36-1-26 57.94%),17 (0.27)
7,"Seymour, Brad",21y 99d,59 (30-1-28 51.69%),3 (0.05),←,
15,"Stafford, Greg",22y 348d,57 (26-1-30 46.49%),11 (0.19),←,
20,"Stevens, John",26y 56d,15 (10-0-5 66.67%),8 (0.53),←,
33,"Warfe, Rowan",21y 48d,36 (6-0-30 16.67%),1 (0.03),10 (5-0-5 50.00%),
Totals,Totals,24y 44d,1661 (736-19-906 44.31%),984 (0.59),,
C,"Eade, Rodney",39y 128d,44 (29-1-14 67.05%),,←,
