St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",21y 344d,33 (14-0-19 42.42%),18 (0.55),←,
15,"Billings, Jack",24y 358d,118 (45-1-72 38.56%),85 (0.72),←,
16,"Butler, Dan",24y 68d,56 (38-0-18 67.86%),74 (1.32),11 (7-0-4 63.64%),21 (1.91)
23,"Bytel, Jack",20y 149d,1 (0-0-1 0.00%),,←,
2,"Carlisle, Jake",28y 314d,144 (65-1-78 45.49%),61 (0.42),59 (25-1-33 43.22%),7 (0.12)
11,"Clark, Hunter",21y 137d,40 (16-1-23 41.25%),6 (0.15),←,
1,"Coffield, Nick",20y 292d,28 (10-1-17 37.50%),1 (0.04),←,
14,"Geary, Jarryn",32y 48d,196 (97-2-97 50.00%),31 (0.16),←,
4,"Gresham, Jade",22y 352d,92 (40-1-51 44.02%),98 (1.07),←,
8,"Hill, Bradley",27y 32d,160 (101-0-59 63.13%),80 (0.50),11 (7-0-4 63.64%),1 (0.09)
40,"Hind, Nick",25y 357d,17 (8-0-9 47.06%),16 (0.94),←,
20,"Howard, Dougal",24y 138d,56 (30-0-26 53.57%),15 (0.27),11 (7-0-4 63.64%),1 (0.09)
25,"Kent, Dean",26y 168d,84 (31-0-53 36.90%),83 (0.99),21 (11-0-10 52.38%),20 (0.95)
12,"King, Max",20y 34d,11 (7-0-4 63.64%),15 (1.36),←,
21,"Long, Ben",22y 355d,38 (13-1-24 35.53%),21 (0.55),←,
19,"Marshall, Rowan",24y 260d,44 (16-0-28 36.36%),21 (0.48),←,
28,"Membrey, Tim",26y 76d,103 (46-2-55 45.63%),181 (1.76),102 (45-2-55 45.10%),181 (1.77)
33,"Paton, Ben",21y 296d,27 (12-0-15 44.44%),4 (0.15),←,
30,"Phillips, Ed",22y 134d,13 (3-0-10 23.08%),3 (0.23),←,
35,"Sinclair, Jack",25y 180d,90 (35-1-54 39.44%),40 (0.44),←,
9,"Steele, Jack",24y 241d,89 (36-1-52 41.01%),30 (0.34),72 (28-1-43 39.58%),21 (0.29)
44,"Wilkie, Callum",24y 153d,33 (16-0-17 48.48%),,←,
Totals,Totals,24y 104d,1473 (679-12-782 46.10%),883 (0.60),,
C,"Ratten, Brett",49y 30d,137 (70-1-66 51.46%),,17 (10-0-7 58.82%),
