Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",11,8,3,14,2,,,3.0,4.0,2.0,,3.0,,1.0,,2.0,11.0,,,2.0,,,75.0
18,"Chol, Mabior",9,6,2,11,2,2.0,4.0,5.0,,4.0,,3.0,2.0,,,5.0,6.0,2.0,1.0,1.0,,,85.0
16 ↓,"DAmbrosio, Massimo",6,3,3,9,,,,,2.0,3.0,,,,,,1.0,8.0,,,,,,49.0
8,"Frost, Sam",8,4,6,14,,,,4.0,3.0,1.0,,4.0,,1.0,,6.0,8.0,1.0,,11.0,,,100.0
33,"Ginnivan, Jack",12,5,4,16,2,1.0,,4.0,,2.0,,6.0,1.0,1.0,,6.0,12.0,,3.0,1.0,,2.0,76.0
19,"Gunston, Jack",12,8,4,16,1,3.0,,4.0,,2.0,,2.0,3.0,1.0,,5.0,11.0,,4.0,1.0,,2.0,86.0
15,"Hardwick, Blake",4,2,2,6,,,,3.0,1.0,,,4.0,,1.0,,2.0,4.0,,1.0,1.0,,1.0,81.0
44 ↑,"Hustwaite, Henry",1,,3,4,,,,1.0,,,2.0,,1.0,,,4.0,1.0,,,,,,31.0
4,"Impey, Jarman",18,10,4,22,,,,3.0,8.0,7.0,,5.0,3.0,1.0,1.0,5.0,17.0,1.0,,4.0,,,82.0
31,"Macdonald, Connor",12,10,12,24,1,1.0,,,1.0,5.0,1.0,3.0,,1.0,,4.0,20.0,,2.0,,1.0,3.0,78.0
28,"Mackenzie, Cam",9,5,8,17,,2.0,,3.0,1.0,5.0,2.0,1.0,,,,4.0,13.0,,3.0,,,1.0,69.0
32,"Maginness, Finn",9,5,5,14,1,,,,1.0,3.0,1.0,2.0,,1.0,,5.0,9.0,1.0,1.0,2.0,,,85.0
17,"Meek, Lloyd",5,1,5,10,2,,24.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,,4.0,6.0,,,3.0,,2.0,83.0
40,"Mitchell, Seamus",6,1,4,10,,,,4.0,4.0,,,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,73.0
13,"Moore, Dylan",11,5,9,20,4,,,1.0,1.0,4.0,3.0,1.0,2.0,,,7.0,14.0,,3.0,1.0,,1.0,88.0
1,"Morrison, Harry",17,7,9,26,1,,,2.0,2.0,2.0,3.0,4.0,,,,9.0,14.0,,,,,1.0,82.0
11,"Nash, Conor",14,5,18,32,,,,8.0,4.0,6.0,10.0,3.0,2.0,1.0,2.0,15.0,17.0,,,,1.0,,78.0
3,"Newcombe, Jai",13,2,19,32,,,,6.0,1.0,5.0,9.0,2.0,2.0,2.0,3.0,14.0,19.0,1.0,,,,2.0,85.0
14,"Scrimshaw, Jack",14,7,6,20,,,,4.0,2.0,1.0,,,1.0,,,7.0,10.0,1.0,,1.0,,,82.0
29,"Serong, Jai",7,4,4,11,,,,,1.0,1.0,,4.0,1.0,1.0,,4.0,8.0,,,3.0,,,69.0
6,"Sicily, James",11,4,8,19,,,,1.0,5.0,3.0,2.0,3.0,1.0,,,6.0,11.0,,,2.0,,,97.0
23,"Weddle, Josh",11,5,1,12,1,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,,5.0,8.0,1.0,1.0,2.0,1.0,,91.0
5,"Worpel, James",7,1,6,13,,,,4.0,,4.0,2.0,2.0,1.0,1.0,,3.0,11.0,,,1.0,,1.0,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,108,145,372,17,11.0,29.0,66.0,42.0,63.0,38.0,57.0,25.0,17.0,6.0,126.0,246.0,8.0,19.0,37.0,4.0,16.0,
Opposition,Opposition,180,80,139,319,10,8.0,48.0,57.0,43.0,52.0,40.0,56.0,17.0,25.0,,114.0,195.0,5.0,11.0,32.0,12.0,6.0,
