Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",29y 285d,138 (74-1-63 53.99%),497 (3.60),132 (69-1-62 52.65%),487 (3.69)
3,"Bairstow, Mark",27y 354d,79 (46-1-32 58.86%),98 (1.24),←,
27,"Bews, Andrew",26y 359d,161 (78-1-82 48.76%),120 (0.75),←,
40,"Brown, Paul",22y 68d,9 (5-0-4 55.56%),7 (0.78),←,
7,"Couch, Paul",26y 359d,131 (71-0-60 54.20%),103 (0.79),←,
28,"Darcy, Tim",27y 179d,115 (57-0-58 49.57%),35 (0.30),←,
14,"Flanigan, Darren",29y 127d,130 (64-0-66 49.23%),50 (0.38),←,
33,"Forssman, Darren",20y 302d,11 (7-0-4 63.64%),6 (0.55),←,
29,"Hinkley, Ken",24y 286d,42 (20-0-22 47.62%),51 (1.21),31 (16-0-15 51.61%),30 (0.97)
32,"Hocking, Garry",22y 278d,71 (40-1-30 57.04%),65 (0.92),←,
1,"Hocking, Steve",26y 176d,135 (69-0-66 51.11%),9 (0.07),←,
10,"Hooper, Stephen",22y 65d,7 (5-0-2 71.43%),,←,
21,"Mansfield, Michael",19y 339d,15 (8-0-7 53.33%),16 (1.07),←,
43,"Merriman, Russell",23y 98d,8 (7-0-1 87.50%),16 (2.00),←,
24,"Poole, Trevor",27y 81d,122 (41-0-81 33.61%),75 (0.61),23 (11-0-12 47.83%),19 (0.83)
20,"Rogers, Andrew",26y 332d,57 (35-0-22 61.40%),3 (0.05),49 (30-0-19 61.22%),2 (0.04)
23,"Schulze, Michael",28y 256d,91 (50-1-40 55.49%),12 (0.13),←,
37,"Simpson, Sean",21y 88d,19 (11-0-8 57.89%),6 (0.32),12 (10-0-2 83.33%),5 (0.42)
26,"Stoneham, Barry",23y 154d,100 (54-1-45 54.50%),82 (0.82),←,
45,"Wills, Andrew",19y 191d,10 (7-0-3 70.00%),3 (0.30),←,
Totals,Totals,24y 328d,1451 (749-6-696 51.62%),1254 (0.86),,
C,"Blight, Malcolm",41y 147d,79 (43-0-36 54.43%),,63 (37-0-26 58.73%),
