Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
15,"Alvey, Mark",24y 339d,55 (28-1-26 51.82%),31 (0.56),10 (7-0-3 70.00%),3 (0.30)
16,"Bradley, Kepler",19y 183d,11 (3-0-8 27.27%),2 (0.18),←,
22,"Cartledge, Tristan",19y 338d,2 (1-0-1 50.00%),,←,
13,"Cupido, Damian",23y 65d,45 (25-0-20 55.56%),62 (1.38),32 (18-0-14 56.25%),46 (1.44)
31,"Fletcher, Dustin",30y 8d,232 (157-3-72 68.32%),60 (0.26),←,
19,"Hille, David",23y 347d,73 (43-0-30 58.90%),57 (0.78),←,
14,"Johnson, Jason",27y 110d,137 (90-1-46 66.06%),84 (0.61),←,
1,"Johnson, Mark",26y 357d,138 (94-1-43 68.48%),56 (0.41),←,
26,"Laycock, Jason",20y 192d,10 (5-0-5 50.00%),8 (0.80),←,
18,"Lloyd, Matthew",27y 29d,195 (122-2-71 63.08%),708 (3.63),←,
41,"Lovett, Andrew",22y 185d,6 (3-0-3 50.00%),11 (1.83),←,
42,"Lovett-Murray, Nathan",22y 178d,24 (13-0-11 54.17%),23 (0.96),←,
25,"Lucas, Scott",27y 136d,189 (118-1-70 62.70%),272 (1.44),←,
33,"McPhee, Adam",22y 221d,78 (34-0-44 43.59%),37 (0.47),53 (28-0-25 52.83%),28 (0.53)
10,"McVeigh, Mark",24y 109d,107 (63-1-43 59.35%),44 (0.41),←,
28,"Murphy, Justin",29y 21d,175 (79-0-96 45.14%),148 (0.85),30 (16-0-14 53.33%),25 (0.83)
11,"Peverill, Damien",25y 307d,85 (48-1-36 57.06%),18 (0.21),←,
43,"Rioli, Dean",26y 360d,89 (61-1-27 69.10%),87 (0.98),←,
24,"Stanton, Brent",19y 14d,20 (8-0-12 40.00%),9 (0.45),←,
12,"Welsh, Andrew",22y 93d,67 (35-1-31 52.99%),6 (0.09),←,
8,"Winderlich, Jason",20y 217d,13 (5-0-8 38.46%),4 (0.31),←,
36,"Zantuck, Ty",23y 89d,73 (21-0-52 28.77%),20 (0.27),5 (2-0-3 40.00%),
Totals,Totals,24y 28d,1824 (1056-13-755 57.89%),1747 (0.96),,
C,"Sheedy, Kevin",57y 142d,577 (368-6-203 64.30%),,←,
