Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",11,2,12,23,1,,,3.0,,6.0,4.0,4.0,1.0,3.0,,10.0,13.0,,1.0,1.0,,,85.0
12,"Cordy, Zaine",13,9,5,18,,,,1.0,4.0,2.0,,4.0,,1.0,,3.0,15.0,1.0,,11.0,,,98.0
6,"Dahlhaus, Luke",6,4,9,15,,,,3.0,1.0,2.0,3.0,2.0,1.0,1.0,,9.0,8.0,,1.0,3.0,,,82.0
31,"Dale, Bailey",6,3,7,13,,1.0,,,1.0,,2.0,2.0,,1.0,,3.0,10.0,,,1.0,,,84.0
35,"Daniel, Caleb",9,7,4,13,,,,1.0,3.0,2.0,,4.0,,1.0,,,13.0,,,2.0,,,80.0
5,"Dunkley, Josh",9,7,4,13,2,2.0,,3.0,,2.0,,3.0,1.0,2.0,,4.0,9.0,1.0,3.0,2.0,,,88.0
44,"English, Tim",4,2,3,7,,1.0,6.0,2.0,,1.0,2.0,3.0,2.0,2.0,,4.0,3.0,1.0,1.0,5.0,,,79.0
26,"Gowers, Billy",11,8,2,13,1,3.0,,,,3.0,1.0,1.0,,,,1.0,12.0,,5.0,,,1.0,82.0
22,"Honeychurch, Mitch",13,6,6,19,,,,,2.0,1.0,,2.0,1.0,1.0,,6.0,14.0,1.0,1.0,2.0,,,80.0
7,"Hunter, Lachie",19,9,7,26,2,,,2.0,3.0,7.0,3.0,2.0,4.0,1.0,,9.0,16.0,,2.0,1.0,1.0,1.0,93.0
39,"Johannisen, Jason",15,2,8,23,,,,1.0,5.0,1.0,3.0,2.0,2.0,,,10.0,11.0,,,5.0,,,85.0
46,"Jong, Lin",5,3,4,9,,1.0,,4.0,,1.0,1.0,1.0,,,,2.0,7.0,,2.0,1.0,,,77.0
11,"Macrae, Jack",19,6,12,31,3,,,4.0,1.0,6.0,6.0,1.0,1.0,,1.0,11.0,20.0,,,2.0,,1.0,87.0
16,"McLean, Toby",14,3,16,30,,1.0,,5.0,3.0,3.0,4.0,,3.0,,,12.0,18.0,,1.0,4.0,,1.0,77.0
33,"Naughton, Aaron",9,7,4,13,,,,2.0,1.0,3.0,,2.0,,,,5.0,7.0,2.0,,3.0,,,83.0
20,"Richards, Ed",5,6,6,11,,,,1.0,2.0,1.0,,2.0,,1.0,,5.0,6.0,1.0,,1.0,1.0,,85.0
23,"Roughead, Jordan",4,1,1,5,,,3.0,2.0,,,,3.0,,2.0,,2.0,2.0,1.0,,2.0,,,42.0
1,"Suckling, Matt",13,6,6,19,,1.0,,1.0,1.0,5.0,,2.0,1.0,,,2.0,18.0,,,2.0,2.0,1.0,81.0
8,"Trengove, Jackson",6,5,7,13,,1.0,4.0,1.0,,1.0,2.0,2.0,,1.0,,2.0,10.0,1.0,1.0,6.0,1.0,,90.0
19,"Webb, Lukas",5,2,5,10,,,,4.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,8.0,,,1.0,,2.0,72.0
34,"Williams, Bailey",15,8,2,17,,1.0,,2.0,5.0,2.0,,2.0,1.0,,,4.0,9.0,1.0,1.0,2.0,,1.0,86.0
10,"Wood, Easton",8,9,4,12,,,,,2.0,2.0,,,,,,4.0,8.0,4.0,,4.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,115,134,353,9,16.0,13.0,42.0,35.0,54.0,33.0,45.0,19.0,18.0,1.0,110.0,237.0,14.0,19.0,61.0,5.0,8.0,
Opposition,Opposition,245,124,115,360,18,13.0,54.0,49.0,43.0,58.0,32.0,49.0,18.0,19.0,5.0,136.0,222.0,18.0,23.0,52.0,7.0,14.0,
