Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 286d,97 (38-0-59 39.18%),46 (0.47),←,
5,"Broadbent, Matthew",21y 286d,40 (10-0-30 25.00%),15 (0.38),←,
32,"Butcher, John",20y 315d,9 (2-0-7 22.22%),21 (2.33),←,
27,"Carlile, Alipate",25y 13d,98 (37-0-61 37.76%),4 (0.04),←,
1,"Cassisi, Domenic",29y 234d,191 (95-1-95 50.00%),73 (0.38),←,
30,"Chaplin, Troy",26y 80d,129 (51-1-77 39.92%),10 (0.08),←,
18,"Cornes, Kane",29y 129d,230 (117-1-112 51.09%),81 (0.35),←,
7,"Ebert, Brad",22y 41d,83 (29-0-54 34.94%),42 (0.51),7 (1-0-6 14.29%),9 (1.29)
33,"Ebert, Brett",28y 177d,151 (68-1-82 45.36%),217 (1.44),←,
8,"Hartlett, Hamish",21y 273d,38 (9-0-29 23.68%),15 (0.39),←,
16,"Jacobs, Ben",20y 125d,19 (2-0-17 10.53%),4 (0.21),←,
44,"Logan, Tom",26y 316d,94 (31-0-63 32.98%),22 (0.23),91 (31-0-60 34.07%),22 (0.24)
35,"McCarthy, John",22y 176d,25 (13-0-12 52.00%),12 (0.48),7 (1-0-6 14.29%),2 (0.29)
22,"Phillips, Simon",25y 38d,14 (4-0-10 28.57%),9 (0.64),9 (1-0-8 11.11%),7 (0.78)
4,"Renouf, Brent",24y 10d,56 (29-1-26 52.68%),11 (0.20),4 (0-0-4 0.00%),2 (0.50)
15,"Rodan, David",28y 218d,171 (62-0-109 36.26%),128 (0.75),106 (43-0-63 40.57%),85 (0.80)
43,"Stewart, Daniel",23y 196d,29 (5-0-24 17.24%),26 (0.90),←,
14,"Stewart, Paul",24y 308d,51 (17-0-34 33.33%),7 (0.14),←,
9,"Surjan, Jacob",26y 272d,115 (52-0-63 45.22%),17 (0.15),←,
12,"Trengove, Jackson",21y 193d,47 (10-0-37 21.28%),5 (0.11),←,
39,"Westhoff, Justin",25y 225d,96 (37-0-59 38.54%),129 (1.34),←,
40,"Young, Aaron",19y 159d,3 (0-0-3 0.00%),1 (0.33),←,
Totals,Totals,24y 168d,1786 (718-5-1063 40.20%),895 (0.50),,
C,"Primus, Matthew",37y 122d,36 (9-0-27 25.00%),,←,
