Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 42d,27 (15-0-12 55.56%),43 (1.59),←,
6,"Broughton, Greg",23y 332d,30 (12-0-18 40.00%),3 (0.10),←,
40,"de Boer, Matt",20y 170d,35 (15-0-20 42.86%),11 (0.31),←,
41,"Duffield, Paul",25y 203d,67 (28-0-39 41.79%),18 (0.27),←,
13,"Fyfe, Nat",18y 343d,16 (10-0-6 62.50%),13 (0.81),←,
14,"Grover, Antoni",30y 169d,179 (77-0-102 43.02%),25 (0.14),←,
4,"Hasleby, Paul",29y 76d,208 (91-0-117 43.75%),131 (0.63),←,
43,"Hayden, Roger",29y 261d,123 (64-0-59 52.03%),14 (0.11),←,
32,"Hill, Stephen",20y 118d,43 (19-0-24 44.19%),27 (0.63),←,
5,"Ibbotson, Garrick",22y 165d,59 (21-0-38 35.59%),16 (0.27),←,
37,"Johnson, Michael",25y 311d,101 (50-0-51 49.50%),38 (0.38),←,
23,"Mayne, Chris",21y 298d,34 (17-0-17 50.00%),33 (0.97),←,
18,"McPharlin, Luke",28y 269d,166 (81-0-85 48.80%),112 (0.67),154 (73-0-81 47.40%),109 (0.71)
9,"McPhee, Adam",27y 325d,188 (78-1-109 41.76%),100 (0.53),46 (19-0-27 41.30%),17 (0.37)
2,"Morabito, Anthony",18y 302d,21 (13-0-8 61.90%),12 (0.57),←,
16,"Mundy, David",25y 38d,128 (60-0-68 46.88%),48 (0.38),←,
29,"Pavlich, Matthew",28y 239d,234 (102-0-132 43.59%),461 (1.97),←,
24,"Roberton, Dylan",19y 67d,11 (6-0-5 54.55%),2 (0.18),←,
31,"Sandilands, Aaron",27y 264d,154 (77-0-77 50.00%),59 (0.38),←,
8,"Suban, Nick",20y 110d,36 (13-0-23 36.11%),13 (0.36),←,
47,"van Berlo, Jay",21y 343d,22 (13-0-9 59.09%),6 (0.27),←,
38,"Walters, Michael",19y 232d,6 (1-0-5 16.67%),6 (1.00),←,
Totals,Totals,24y 30d,1888 (863-1-1024 45.71%),1191 (0.63),,
C,"Harvey, Mark",45y 77d,73 (29-0-44 39.73%),,←,
