Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",25y 163d,149 (83-1-65 56.04%),47 (0.32),←,
39,"Buller, Jack",24y 85d,8 (5-0-3 62.50%),7 (0.88),←,
16,"Campbell, Braeden",23y 186d,92 (55-1-36 60.33%),31 (0.34),←,
33,"Cleary, Caiden",20y 157d,16 (9-0-7 56.25%),3 (0.19),←,
7,"Cunningham, Harry",31y 246d,217 (133-1-83 61.52%),52 (0.24),←,
18,"Dattoli, Jesse",19y 33d,2 (2-0-0 100.00%),,←,
13,"Florent, Oliver",27y 18d,182 (101-1-80 55.77%),51 (0.28),←,
4,"Grundy, Brodie",31y 116d,241 (129-2-110 53.94%),79 (0.33),47 (30-0-17 63.83%),9 (0.19)
21,"Gulden, Errol",23y 22d,101 (67-1-33 66.83%),73 (0.72),←,
5,"Heeney, Isaac",29y 96d,222 (139-1-82 62.84%),296 (1.33),←,
17,"Jordon, James",24y 232d,112 (78-1-33 70.09%),36 (0.32),47 (30-0-17 63.83%),19 (0.40)
44,"Lloyd, Jake",31y 323d,269 (164-1-104 61.15%),49 (0.18),←,
30,"McCartin, Tom",25y 222d,150 (87-0-63 58.00%),30 (0.20),←,
27,"McInerney, Justin",24y 356d,109 (66-1-42 61.01%),45 (0.41),←,
2,"McLean, Hayden",26y 201d,96 (55-1-40 57.81%),96 (1.00),←,
43,"Melican, Lewis",28y 278d,99 (56-1-42 57.07%),2 (0.02),←,
14,"Mills, Callum",28y 129d,172 (100-1-71 58.43%),30 (0.17),←,
11,"Papley, Tom",29y 27d,194 (116-1-77 60.05%),299 (1.54),←,
24,"Rampe, Dane",35y 68d,270 (171-2-97 63.70%),9 (0.03),←,
8,"Rowbottom, James",24y 324d,138 (79-1-58 57.61%),42 (0.30),←,
12,"Sheldrick, Angus",21y 275d,27 (15-1-11 57.41%),9 (0.33),←,
1,"Warner, Chad",24y 82d,106 (65-0-41 61.32%),97 (0.92),←,
15,"Wicks, Sam",25y 329d,85 (54-0-31 63.53%),44 (0.52),←,
Totals,Totals,26y 141d,3057 (1829-19-1209 59.83%),1427 (0.47),,
C,"Cox, Dean",44y 8d,21 (11-0-10 52.38%),,←,
