Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Bears Games (W-D-L W%),Brisbane Bears Goals (Ave.)
30,"Alexander, Colin",23y 69d,29 (15-0-14 51.72%),30 (1.03),5 (1-0-4 20.00%),2 (0.40)
10,"Ashcroft, Marcus",21y 268d,73 (16-1-56 22.60%),45 (0.62),←,
11,"Buckley, Nathan",20y 329d,11 (3-0-8 27.27%),9 (0.82),←,
1,"Champion, Richard",25y 67d,48 (9-1-38 19.79%),23 (0.48),←,
5,"Chapman, Nathan",18y 44d,11 (3-0-8 27.27%),4 (0.36),←,
12,"Clarke, Troy",24y 12d,40 (7-1-32 18.75%),16 (0.40),←,
6,"Fletcher, Adrian",23y 253d,56 (28-0-28 50.00%),28 (0.50),11 (3-0-8 27.27%),8 (0.73)
29,"Francis, Fabian",19y 239d,6 (2-0-4 33.33%),7 (1.17),5 (1-0-4 20.00%),7 (1.40)
4,"Gastev, John",28y 313d,122 (38-1-83 31.56%),69 (0.57),92 (21-1-70 23.37%),38 (0.41)
32,"Hart, Shaun",22y 34d,39 (8-1-30 21.79%),7 (0.18),←,
36,"Heffernan, Martin",20y 296d,4 (2-0-2 50.00%),2 (0.50),1 (0-0-1 0.00%),1 (1.00)
41,"Kennedy, Matthew",23y 136d,49 (9-0-40 18.37%),13 (0.27),←,
19,"McLean, Michael",28y 109d,130 (53-2-75 41.54%),37 (0.28),35 (6-0-29 17.14%),14 (0.40)
24,"Merrett, Roger",33y 62d,254 (122-3-129 48.62%),311 (1.22),105 (25-1-79 24.29%),163 (1.55)
27,"Murphy, Michael",27y 285d,29 (9-0-20 31.03%),63 (2.17),10 (3-0-7 30.00%),22 (2.20)
26,"Noonan, Danny",24y 203d,50 (9-1-40 19.00%),19 (0.38),←,
8,"Peos, Paul",25y 143d,57 (25-2-30 45.61%),35 (0.61),6 (1-0-5 16.67%),7 (1.17)
38,"Scott, Dion",23y 80d,15 (4-0-11 26.67%),3 (0.20),9 (3-0-6 33.33%),3 (0.33)
28,"Windsor, Ray",20y 313d,17 (2-1-14 14.71%),13 (0.76),←,
18,"Worsfold, Peter",22y 344d,23 (2-1-20 10.87%),20 (0.87),←,
Totals,Totals,23y 326d,1063 (366-15-682 34.43%),754 (0.71),,
C,"Walls, Robert",42y 334d,254 (125-2-127 49.61%),,55 (10-1-44 19.09%),
