Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",14,4,23,37,3,1.0,,5.0,2.0,5.0,5.0,,,,3.0,17.0,19.0,,,,,1.0,98.0
3,"Brennan, Jared",6,2,4,10,,,3.0,2.0,2.0,,2.0,3.0,,2.0,,2.0,9.0,,1.0,2.0,1.0,,69.0
36,"Broughton, Greg",3,3,13,16,1,,,5.0,,,2.0,,1.0,,,7.0,9.0,,,1.0,,,89.0
30,"Brown, Campbell",5,4,10,15,1,1.0,,5.0,,3.0,,2.0,1.0,1.0,,7.0,9.0,1.0,1.0,1.0,,2.0,88.0
12,"Day, Sam",5,3,4,9,,,6.0,1.0,1.0,1.0,,2.0,,,,4.0,5.0,1.0,,7.0,,,93.0
15,"Gorringe, Daniel",6,3,6,12,,,17.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,9.0,,,3.0,,1.0,87.0
33,"Hall, Aaron",9,2,6,15,5,,,2.0,,3.0,1.0,1.0,,1.0,,6.0,9.0,,1.0,,1.0,,88.0
5,"Harbrow, Jarrod",12,2,9,21,,,,4.0,1.0,5.0,1.0,3.0,,1.0,,6.0,15.0,,,3.0,2.0,,92.0
34,"Hutchins, Jack",11,6,3,14,,,,2.0,5.0,,1.0,3.0,,1.0,,1.0,12.0,,,3.0,,,75.0
37 ↓,"Lonergan, Jesse",3,1,3,6,,,,1.0,1.0,,1.0,1.0,,,,2.0,4.0,,,,2.0,,30.0
19,"Lynch, Tom",9,6,8,17,1,,1.0,3.0,,1.0,,1.0,1.0,,,10.0,7.0,3.0,1.0,2.0,,1.0,96.0
32,"Matera, Brandon",18,7,3,21,1,1.0,,3.0,,6.0,,1.0,1.0,,,2.0,19.0,,,2.0,1.0,2.0,82.0
17,"May, Steven",6,4,5,11,,,,2.0,,2.0,,4.0,,1.0,,6.0,7.0,1.0,,4.0,1.0,1.0,69.0
18,"McKenzie, Trent",16,3,7,23,,,,1.0,12.0,,,,,,,5.0,9.0,,,8.0,1.0,,88.0
29,"Murphy, Tom",8,3,4,12,,,,2.0,,,,,,,,3.0,6.0,,,4.0,,,95.0
1,"OMeara, Jaeger",10,5,11,21,,,,7.0,4.0,2.0,5.0,3.0,,3.0,,7.0,13.0,1.0,,,1.0,,83.0
10,"Prestia, Dion",18,4,14,32,1,1.0,,4.0,6.0,5.0,5.0,3.0,3.0,1.0,,10.0,22.0,,,1.0,1.0,1.0,79.0
8 ↑,"Russell, Luke",10,5,5,15,,,,1.0,1.0,2.0,4.0,1.0,2.0,,,5.0,11.0,,,1.0,2.0,,46.0
26,"Shaw, Matt",6,2,12,18,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,7.0,11.0,,,2.0,,,80.0
25,"Stanley, Danny",9,3,10,19,,1.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,,,12.0,8.0,1.0,,2.0,1.0,,88.0
24,"Swallow, David",6,2,12,18,1,,,3.0,3.0,1.0,2.0,2.0,1.0,2.0,,9.0,8.0,,,1.0,3.0,,86.0
16,"Thompson, Rory",9,6,3,12,,,,1.0,6.0,2.0,,3.0,1.0,,,3.0,9.0,,,10.0,1.0,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,80,175,374,14,8.0,28.0,61.0,51.0,42.0,34.0,36.0,15.0,14.0,3.0,134.0,230.0,8.0,4.0,57.0,18.0,9.0,
Opposition,Opposition,228,100,220,448,18,10.0,59.0,70.0,24.0,70.0,47.0,47.0,14.0,15.0,3.0,157.0,296.0,13.0,20.0,50.0,10.0,13.0,
