Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 285d,260 (106-2-152 41.15%),265 (1.02),240 (102-2-136 42.92%),244 (1.02)
17,"Burns, Scott",31y 135d,205 (87-1-117 42.68%),122 (0.60),←,
8,"Clement, James",29y 245d,200 (82-0-118 41.00%),48 (0.24),116 (56-0-60 48.28%),10 (0.09)
32,"Cloke, Travis",19y 63d,21 (9-0-12 42.86%),13 (0.62),←,
1,"Davis, Leon",24y 324d,106 (47-0-59 44.34%),122 (1.15),←,
4,"Didak, Alan",23y 81d,85 (46-0-39 54.12%),119 (1.40),←,
25,"Fraser, Josh",24y 122d,119 (62-0-57 52.10%),107 (0.90),←,
6,"Holland, Brodie",26y 124d,135 (55-0-80 40.74%),132 (0.98),99 (47-0-52 47.47%),95 (0.96)
26,"Johnson, Ben",25y 32d,119 (62-0-57 52.10%),25 (0.21),←,
18,"Licuria, Paul",28y 123d,166 (71-0-95 42.77%),58 (0.35),156 (69-0-87 44.23%),56 (0.36)
24,"Lockyer, Tarkyn",26y 189d,125 (55-0-70 44.00%),67 (0.54),←,
3,"Lonie, Ryan",23y 64d,102 (52-0-50 50.98%),55 (0.54),←,
43,"Lumumba, Heritier",19y 173d,9 (5-0-4 55.56%),1 (0.11),←,
27,"Maxwell, Nick",22y 338d,36 (16-0-20 44.44%),7 (0.19),←,
11,"OBree, Shane",27y 53d,151 (72-0-79 47.68%),62 (0.41),132 (63-0-69 47.73%),59 (0.45)
35,"Prestigiacomo, Simon",28y 96d,165 (66-0-99 40.00%),3 (0.02),←,
23,"Rocca, Anthony",28y 265d,190 (89-0-101 46.84%),306 (1.61),168 (78-0-90 46.43%),295 (1.76)
39,"Shaw, Heath",20y 161d,11 (5-0-6 45.45%),2 (0.18),←,
36,"Swan, Dane",22y 71d,36 (16-0-20 44.44%),10 (0.28),←,
20,"Tarrant, Chris",25y 231d,147 (69-0-78 46.94%),275 (1.87),←,
13,"Thomas, Dale",18y 320d,6 (5-0-1 83.33%),5 (0.83),←,
14,"Wakelin, Shane",31y 268d,205 (96-2-107 47.32%),19 (0.09),111 (55-0-56 49.55%),
Totals,Totals,25y 188d,2599 (1173-5-1421 45.13%),1823 (0.70),,
C,"Malthouse, Mick",52y 263d,522 (291-4-227 56.13%),,144 (68-0-76 47.22%),
