Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",9,6,9,18,1,1.0,,1.0,3.0,,2.0,,,,,9.0,11.0,,,2.0,,,93.0
37,"Boyd, Jordan",13,7,1,14,,1.0,,1.0,3.0,3.0,,6.0,,2.0,,2.0,11.0,,,,,,69.0
5 ↓,"Cerra, Adam",7,1,1,8,,,,2.0,1.0,2.0,3.0,,,,,1.0,5.0,,,,,1.0,26.0
39,"Cincotta, Alex",2,,5,7,,,,1.0,1.0,1.0,,,,,,3.0,4.0,,,2.0,,,88.0
46,"Cottrell, Matthew",3,3,5,8,,,,1.0,,1.0,,,,,,4.0,5.0,1.0,,1.0,,,33.0
9,"Cripps, Patrick",15,4,15,30,1,2.0,,4.0,1.0,9.0,7.0,6.0,2.0,2.0,3.0,15.0,16.0,,1.0,2.0,,,87.0
30,"Curnow, Charlie",7,5,2,9,,2.0,,2.0,,4.0,,2.0,1.0,,,2.0,7.0,,2.0,1.0,,,88.0
8,"Fogarty, Lachie",4,1,3,7,2,,,3.0,,1.0,,1.0,1.0,,,4.0,3.0,,,1.0,,1.0,81.0
29,"Hewett, George",20,5,12,32,,,,3.0,,6.0,12.0,5.0,5.0,2.0,1.0,20.0,13.0,,,,,2.0,88.0
20,"Hollands, Elijah",13,6,8,21,2,1.0,,1.0,3.0,1.0,4.0,1.0,1.0,,,8.0,15.0,,2.0,1.0,,,78.0
4,"Hollands, Oliver",11,6,1,12,1,,,5.0,4.0,2.0,,1.0,,,,2.0,11.0,,,1.0,,,88.0
17,"Kemp, Brodie",12,9,3,15,,,,4.0,5.0,2.0,,1.0,,,,2.0,13.0,1.0,,4.0,,,87.0
7 ↑,"Kennedy, Matthew",11,3,6,17,,,,4.0,,5.0,3.0,3.0,1.0,1.0,,6.0,12.0,,,1.0,,,50.0
21,"Martin, Jack",7,4,6,13,2,,,,,1.0,2.0,2.0,2.0,1.0,,7.0,6.0,1.0,1.0,,,,78.0
11,"McGovern, Mitch",17,8,4,21,,,,,5.0,2.0,1.0,5.0,1.0,1.0,,4.0,13.0,1.0,1.0,5.0,,,84.0
10,"McKay, Harry",6,5,2,8,1,1.0,1.0,4.0,1.0,1.0,,2.0,1.0,,,3.0,6.0,,2.0,1.0,,,93.0
3,"Motlop, Jesse",6,4,3,9,,1.0,,,,2.0,,2.0,1.0,1.0,,2.0,9.0,,1.0,,,2.0,74.0
24,"Newman, Nic",24,12,10,34,,,,5.0,5.0,3.0,3.0,2.0,,1.0,,7.0,21.0,,,,,,92.0
44,"Owies, Matthew",7,4,3,10,1,,,1.0,,4.0,,1.0,,,,2.0,9.0,,1.0,4.0,,1.0,79.0
27,"Pittonet, Marc",6,,2,8,,,25.0,,,1.0,3.0,2.0,2.0,2.0,,6.0,2.0,,,1.0,,,78.0
42,"Saad, Adam",14,5,7,21,,,,2.0,3.0,3.0,,2.0,1.0,,,4.0,16.0,,,5.0,3.0,,81.0
18,"Walsh, Sam",18,10,12,30,,,,6.0,2.0,4.0,1.0,3.0,1.0,1.0,,7.0,23.0,,,2.0,,,85.0
23,"Weitering, Jacob",9,7,3,12,,,,1.0,2.0,,1.0,3.0,1.0,2.0,,6.0,6.0,4.0,,6.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,115,123,364,11,15.0,26.0,51.0,39.0,58.0,42.0,50.0,21.0,16.0,4.0,126.0,237.0,8.0,11.0,40.0,3.0,7.0,
Opposition,Opposition,192,63,124,316,12,12.0,52.0,62.0,45.0,51.0,35.0,71.0,16.0,21.0,2.0,130.0,163.0,11.0,11.0,67.0,6.0,9.0,
