Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",10,3,9,19,,,,,6.0,1.0,,1.0,2.0,,,15.0,8.0,2.0,,1.0,2.0,,
20,"Broadbridge, Troy",6,4,4,10,,,2.0,1.0,2.0,1.0,,,,,,6.0,6.0,1.0,,1.0,,,
25,"Brown, Nathan",14,8,9,23,1,1.0,,,4.0,4.0,,,,,,2.0,20.0,,1.0,,,,
32,"Bruce, Cameron",4,,4,8,,,,1.0,,2.0,3.0,2.0,1.0,1.0,,4.0,4.0,,,2.0,,,
4,"Ellis, Craig",5,4,5,10,,,,2.0,,1.0,,4.0,,1.0,,4.0,7.0,1.0,,4.0,1.0,,
15,"Funcke, Ross",3,2,3,6,2,,,,,1.0,,,1.0,,,2.0,4.0,,,1.0,,,
18,"Green, Brad",4,2,3,7,,1.0,,,,3.0,,,1.0,,,4.0,3.0,1.0,,,,,
16,"Johnstone, Travis",11,5,5,16,1,1.0,,2.0,,4.0,1.0,1.0,,1.0,,4.0,12.0,,1.0,,2.0,,
11,"Jolly, Darren",1,1,,1,,,2.0,,,,,2.0,,1.0,,1.0,,1.0,,1.0,,,
36,"Leoncelli, Andrew",10,3,6,16,,,,4.0,1.0,4.0,4.0,2.0,,1.0,,6.0,10.0,,,,,,
23,"McDonald, James",7,,10,17,,,1.0,4.0,1.0,2.0,5.0,2.0,2.0,1.0,,8.0,8.0,,,3.0,1.0,,
9,"Neitz, David",3,2,3,6,1,1.0,,,,,,3.0,,1.0,,4.0,2.0,,2.0,3.0,,,
8,"Nicholson, Alistair",,,1,1,,,,,,,,,,,,,1.0,,,2.0,,,
5,"Schwarz, David",2,1,1,3,,1.0,3.0,1.0,,1.0,,,1.0,,,1.0,3.0,,,1.0,,,
6,"Thompson, Scott",5,3,1,6,,,1.0,,,,1.0,4.0,1.0,2.0,,4.0,3.0,2.0,,1.0,,,
19,"Vardy, Peter",8,4,3,11,2,1.0,,,,3.0,,3.0,,1.0,,5.0,6.0,1.0,3.0,,,,
31,"Wheatley, Paul",12,9,6,18,2,2.0,1.0,2.0,1.0,5.0,1.0,1.0,,,,3.0,16.0,1.0,2.0,1.0,,,
45,"Whelan, Matthew",4,,9,13,,,,2.0,2.0,1.0,2.0,3.0,2.0,2.0,,9.0,5.0,,,,,,
34,"White, Jeff",11,3,6,17,,,22.0,3.0,2.0,6.0,6.0,2.0,1.0,2.0,,8.0,8.0,,,5.0,,,
26,"Williams, Luke",5,4,9,14,1,,,1.0,,4.0,2.0,3.0,,,,6.0,8.0,,1.0,,,,
22,"Woewodin, Shane",19,3,9,28,,,,4.0,6.0,6.0,7.0,1.0,2.0,1.0,,10.0,18.0,,,,1.0,,
13,"Yze, Adem",15,2,4,19,,1.0,,2.0,2.0,4.0,3.0,3.0,,,,7.0,12.0,,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,159,63,110,269,10,11.0,32.0,29.0,27.0,53.0,35.0,37.0,14.0,15.0,,113.0,164.0,10.0,10.0,26.0,8.0,,
Opposition,Opposition,165,66,107,272,15,9.0,32.0,42.0,40.0,47.0,38.0,28.0,15.0,14.0,6.0,103.0,167.0,9.0,16.0,39.0,11.0,,
