Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Boyd, Tom",6,3,,6,2,1.0,,,,,,,2.0,,,6.0,1.0,2.0,2.0,3.0,,1.0,86.0
14,"Bugg, Tomas",11,5,8,19,,,,1.0,2.0,1.0,3.0,1.0,,1.0,,4.0,15.0,,,1.0,,,84.0
18,"Cameron, Jeremy",13,10,2,15,1,2.0,,,,4.0,,2.0,,1.0,,5.0,10.0,2.0,3.0,3.0,,1.0,94.0
1,"Davis, Phil",8,5,5,13,,,,,3.0,,,,2.0,,,4.0,9.0,,1.0,4.0,,,92.0
4,"Greene, Toby",11,3,21,32,,,,2.0,3.0,2.0,9.0,2.0,4.0,1.0,,19.0,13.0,,,2.0,,,83.0
33,"Hoskin-Elliott, Will",13,7,14,27,1,3.0,,4.0,,3.0,,2.0,,,,8.0,19.0,,,4.0,,1.0,88.0
32,"Hunt, Josh",12,8,,12,1,,,1.0,2.0,6.0,,1.0,,1.0,,1.0,11.0,,,5.0,,1.0,74.0
22 ↑,"Kelly, Josh",4,3,3,7,1,,,2.0,,1.0,1.0,,,,,2.0,5.0,,1.0,,,,32.0
40,"Kennedy, Adam",13,3,4,17,,,,1.0,3.0,1.0,,1.0,,1.0,,2.0,14.0,,,2.0,1.0,,85.0
39,"Mohr, Tim",6,1,3,9,,,,1.0,,3.0,,1.0,,1.0,,4.0,5.0,,,5.0,,,91.0
41,"Mumford, Shane",1,,11,12,,,29.0,9.0,,1.0,4.0,2.0,2.0,1.0,,12.0,,,,4.0,,,90.0
24,"ORourke, Jonathan",5,2,4,9,,,,2.0,,2.0,2.0,1.0,,,,2.0,7.0,,,,,,71.0
7,"Palmer, Rhys",9,5,7,16,1,1.0,,,,3.0,1.0,2.0,,,,6.0,9.0,,1.0,,,,89.0
12,"Patton, Jonathon",11,9,4,15,2,1.0,3.0,1.0,2.0,,1.0,1.0,,1.0,,4.0,12.0,1.0,3.0,5.0,,,84.0
30 ↓,"Plowman, Lachie",7,4,,7,,,,1.0,3.0,,,1.0,1.0,,,2.0,4.0,,,4.0,,,61.0
9,"Scully, Tom",11,6,9,20,,,,5.0,1.0,4.0,3.0,2.0,,,,7.0,14.0,1.0,,2.0,,1.0,92.0
5,"Shiel, Dylan",8,6,6,14,2,1.0,,4.0,3.0,3.0,1.0,1.0,,1.0,,3.0,12.0,,1.0,2.0,1.0,,76.0
10,"Smith, Devon",12,2,8,20,,,,3.0,5.0,4.0,1.0,4.0,1.0,1.0,,5.0,15.0,,,,,1.0,81.0
20,"Tomlinson, Adam",10,7,10,20,,,,,3.0,2.0,,1.0,,1.0,,5.0,15.0,1.0,,,,1.0,93.0
17,"Treloar, Adam",17,3,13,30,,1.0,,2.0,5.0,7.0,9.0,3.0,3.0,1.0,,10.0,20.0,,1.0,,6.0,,84.0
8,"Ward, Callan",11,4,20,31,1,2.0,1.0,5.0,1.0,3.0,6.0,5.0,,1.0,,17.0,14.0,1.0,1.0,,,,87.0
29,"Williams, Zac",6,2,10,16,,,,4.0,1.0,3.0,1.0,3.0,,2.0,,4.0,12.0,,,,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,98,162,367,12,15.0,33.0,48.0,37.0,53.0,42.0,36.0,15.0,15.0,,132.0,236.0,8.0,14.0,46.0,8.0,7.0,
Opposition,Opposition,208,97,209,417,13,16.0,44.0,48.0,33.0,55.0,30.0,34.0,15.0,15.0,6.0,131.0,286.0,7.0,14.0,37.0,7.0,11.0,
