Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",23y 289d,105 (54-1-50 51.90%),7 (0.07),←,
14,"Bedford, Toby",24y 314d,64 (43-0-21 67.19%),34 (0.53),46 (31-0-15 67.39%),25 (0.54)
32,"Briggs, Kieren",25y 182d,53 (32-0-21 60.38%),10 (0.19),←,
46,"Brown, Callum",24y 234d,45 (25-0-20 55.56%),44 (0.98),←,
44,"Buckley, Jack",27y 110d,70 (39-1-30 56.43%),1 (0.01),←,
5,"Cadman, Aaron",21y 34d,39 (25-0-14 64.10%),40 (1.03),←,
17,"Callaghan, Finn",21y 345d,54 (30-0-24 55.56%),9 (0.17),←,
16,"Daniels, Brent",26y 28d,110 (63-0-47 57.27%),72 (0.65),←,
12,"Green, Tom",24y 73d,95 (47-1-47 50.00%),39 (0.41),←,
4,"Greene, Toby",31y 193d,243 (118-2-123 48.97%),384 (1.58),←,
27,"Himmelberg, Harry",28y 333d,181 (100-2-79 55.80%),161 (0.89),←,
23,"Hogan, Jesse",30y 53d,167 (80-0-87 47.90%),364 (2.18),77 (39-0-38 50.65%),194 (2.52)
39,"Idun, Connor",24y 251d,97 (51-1-45 53.09%),,←,
2,"Jones, Darcy",21y 3d,18 (11-0-7 61.11%),16 (0.89),←,
22,"Kelly, Josh",30y 53d,219 (116-3-100 53.65%),139 (0.63),←,
33,"OHalloran, Xavier",24y 269d,71 (37-1-33 52.82%),27 (0.38),←,
26,"Riccardi, Jake",25y 150d,70 (37-0-33 52.86%),88 (1.26),←,
18,"Stone, Conor",22y 349d,17 (8-0-9 47.06%),4 (0.24),←,
20,"Stringer, Jake",30y 346d,214 (105-1-108 49.30%),367 (1.71),2 (1-0-1 50.00%),
15,"Taylor, Sam",25y 336d,115 (64-0-51 55.65%),2 (0.02),←,
8,"Ward, Callan",34y 361d,319 (145-4-170 46.08%),159 (0.50),259 (113-4-142 44.40%),126 (0.49)
10,"Wehr, Jacob",26y 275d,29 (15-0-14 51.72%),5 (0.17),←,
6,"Whitfield, Lachie",30y 262d,238 (120-4-114 51.26%),71 (0.30),←,
Totals,Totals,26y 163d,2633 (1365-21-1247 51.84%),2043 (0.78),,
C,"Kingsley, Adam",49y 229d,55 (33-0-22 60.00%),,←,
