St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",18,4,6,24,1,1.0,,3.0,,,,,5.0,2.0,,,,,,,,,
30,"Bingham, Lawrence",11,6,9,20,,,11.0,2.0,,,,,1.0,2.0,,,,,,,,,
21,"Bourke, Darren",8,1,5,13,2,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
18,"Bowey, Brett",7,1,9,16,,1.0,,1.0,,,,,1.0,,,,,,,,,,
3,"Burke, Nathan",6,1,3,9,,,,4.0,,,,,,5.0,,,,,,,,,
8,"Devonport, Craig",11,3,7,18,1,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
20,"Dwyer, Mick",17,2,6,23,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
10,"Everitt, Peter",2,1,4,6,1,,,1.0,,,,,,3.0,,,,,,,,,
36,"Fode, Gordon",6,6,8,14,,1.0,,,,,,,,1.0,,,,,,,,,
2,"Frawley, Danny",8,5,4,12,,,3.0,1.0,,,,,,,,,,,,,,,
23,"Loewe, Stewart",4,5,7,11,,,3.0,1.0,,,,,,2.0,,,,,,,,,
5,"McAdam, Gilbert",9,1,7,16,1,2.0,,2.0,,,,,,1.0,,,,,,,,,
12,"Morris, Russell",2,1,,2,,,,,,,,,1.0,,,,,,,,,,
28,"OBrien, Craig",19,4,9,28,1,,,5.0,,,,,4.0,1.0,,,,,,,,,
29,"Peckett, Justin",9,2,6,15,,,,4.0,,,,,1.0,4.0,,,,,,,,,
41,"Pekin, Tim",6,1,10,16,1,,,1.0,,,,,2.0,,,,,,,,,,
13,"Ralphsmith, Sean",12,6,4,16,,,,1.0,,,,,1.0,2.0,,,,,,,,,
37,"Rice, Dean",9,4,2,11,3,2.0,,2.0,,,,,,,,,,,,,,,
31,"Shanahan, Jamie",9,3,2,11,,,,4.0,,,,,3.0,1.0,,,,,,,,,
26,"Taylor, Kain",7,4,6,13,,,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,61,114,294,11,12.0,17.0,40.0,,,,,24.0,30.0,,,,,,,,,
Opposition,Opposition,222,88,161,383,17,21.0,18.0,36.0,,,,,30.0,24.0,6.0,,,,,,,,
