Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Chisholm, Scott",25y 311d,65 (25-0-40 38.46%),25 (0.38),2 (1-0-1 50.00%),
8,"Farmer, Jeff",21y 284d,64 (25-0-39 39.06%),125 (1.95),←,
20,"Febey, Matthew",29y 228d,126 (59-0-67 46.83%),35 (0.28),←,
27,"Ingerson, Anthony",29y 173d,103 (42-0-61 40.78%),40 (0.39),66 (26-0-40 39.39%),15 (0.23)
16,"Johnstone, Travis",18y 261d,15 (7-0-8 46.67%),15 (1.00),←,
29,"Lamb, Chris",18y 24d,2 (1-0-1 50.00%),,←,
36,"Leoncelli, Andrew",24y 261d,44 (20-0-24 45.45%),10 (0.23),←,
45,"Longmuir, Troy",19y 314d,6 (2-0-4 33.33%),1 (0.17),←,
35,"McDonald, Anthony",26y 295d,45 (19-0-26 42.22%),19 (0.42),←,
23,"McDonald, James",22y 181d,28 (17-0-11 60.71%),14 (0.50),←,
9,"Neitz, David",24y 72d,121 (54-0-67 44.63%),174 (1.44),←,
44,"Nicholson, Alistair",21y 31d,3 (1-0-2 33.33%),,←,
37,"Ottens, Luke",22y 317d,2 (1-0-1 50.00%),,←,
43,"Rigoni, Guy",24y 251d,27 (17-0-10 62.96%),6 (0.22),←,
24,"Robertson, Russell",20y 131d,20 (13-0-7 65.00%),22 (1.10),←,
5,"Schwarz, David",26y 254d,94 (42-1-51 45.21%),146 (1.55),←,
10,"Seecamp, Marcus",26y 251d,124 (48-0-76 38.71%),17 (0.14),73 (30-0-43 41.10%),7 (0.10)
2,"Tingay, Stephen",28y 234d,155 (85-0-70 54.84%),77 (0.50),←,
12,"Viney, Todd",33y 5d,218 (106-1-111 48.85%),84 (0.39),←,
42,"Walsh, Peter",22y 254d,1 (0-0-1 0.00%),,←,
22,"Woewodin, Shane",22y 266d,49 (21-0-28 42.86%),15 (0.31),←,
13,"Yze, Adem",21y 195d,74 (31-0-43 41.89%),29 (0.39),←,
Totals,Totals,24y 76d,1386 (636-2-748 45.89%),854 (0.62),,
C,"Daniher, Neale",38y 48d,27 (17-0-10 62.96%),,←,
