Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
14,"Breman, Todd",26y 208d,29 (11-0-18 37.93%),20 (0.69),6 (1-0-5 16.67%),5 (0.83)
9,"Campbell, Wayne",19y 243d,21 (7-0-14 33.33%),11 (0.52),←,
18,"Edwards, Stuart",19y 307d,9 (2-0-7 22.22%),8 (0.89),←,
30,"Free, Tony",22y 331d,80 (25-0-55 31.25%),26 (0.32),←,
25,"Gale, Brendon",23y 310d,50 (16-0-34 32.00%),39 (0.78),←,
52,"Griffiths, Stuart",23y 113d,15 (3-0-12 20.00%),14 (0.93),←,
16,"Jackson, Stevan",22y 75d,46 (23-0-23 50.00%),81 (1.76),8 (1-0-7 12.50%),13 (1.63)
33,"Knights, Matthew",21y 231d,76 (23-0-53 30.26%),54 (0.71),←,
4,"Lambert, Craig",23y 231d,91 (26-0-65 28.57%),41 (0.45),←,
5,"Lennon, Bruce",21y 174d,5 (1-0-4 20.00%),2 (0.40),←,
26,"Leys, Brian",24y 106d,76 (25-0-51 32.89%),13 (0.17),←,
27,"Maxfield, Stuart",20y 44d,16 (3-0-13 18.75%),4 (0.25),←,
28,"McQueen, Mark",22y 135d,12 (3-0-9 25.00%),2 (0.17),←,
29,"Menegola, Todd",24y 150d,7 (2-0-5 28.57%),9 (1.29),←,
6,"Naish, Chris",20y 239d,34 (10-0-24 29.41%),53 (1.56),←,
1,"ODwyer, Steven",26y 125d,85 (51-0-34 60.00%),45 (0.53),1 (0-0-1 0.00%),
21,"Powell, Tim",24y 39d,56 (17-0-39 30.36%),39 (0.70),←,
17,"Smith, Craig",25y 117d,63 (15-0-48 23.81%),19 (0.30),←,
41,"Turner, Scott",21y 358d,31 (9-0-22 29.03%),8 (0.26),←,
20,"Young, Barry",21y 332d,40 (14-0-26 35.00%),21 (0.52),←,
Totals,Totals,22y 303d,842 (286-0-556 33.97%),509 (0.60),,
C,"Jeans, Allan",58y 245d,563 (354-2-207 63.06%),,9 (2-0-7 22.22%),
