St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",25y 280d,88 (60-0-28 68.18%),80 (0.91),5 (2-0-3 40.00%),6 (1.20)
16,"Arceri, Mark",28y 195d,92 (44-0-48 47.83%),133 (1.45),5 (3-0-2 60.00%),5 (1.00)
30,"Bingham, Lawrence",23y 345d,17 (9-0-8 52.94%),,14 (8-0-6 57.14%),
21,"Bourke, Darren",23y 44d,6 (3-0-3 50.00%),8 (1.33),←,
18,"Bowey, Brett",23y 342d,72 (33-0-39 45.83%),74 (1.03),←,
3,"Burke, Nathan",23y 91d,126 (56-1-69 44.84%),38 (0.30),←,
8,"Devonport, Craig",23y 101d,62 (31-0-31 50.00%),68 (1.10),←,
10,"Everitt, Peter",19y 5d,6 (3-0-3 50.00%),9 (1.50),←,
2,"Frawley, Danny",29y 242d,193 (67-1-125 34.97%),13 (0.07),←,
4,"Lockett, Tony",27y 60d,165 (62-0-103 37.58%),806 (4.88),←,
23,"Loewe, Stewart",24y 350d,146 (61-1-84 42.12%),197 (1.35),←,
5,"McAdam, Gilbert",26y 39d,43 (25-1-17 59.30%),45 (1.05),←,
12,"Morris, Russell",30y 341d,145 (103-2-40 71.72%),75 (0.52),52 (32-1-19 62.50%),23 (0.44)
1,"Newport, Stephen",27y 184d,140 (79-1-60 56.79%),66 (0.47),39 (25-1-13 65.38%),8 (0.21)
28,"OBrien, Craig",23y 66d,24 (15-0-9 62.50%),20 (0.83),3 (1-0-2 33.33%),4 (1.33)
29,"Peckett, Justin",20y 215d,7 (4-0-3 57.14%),,←,
13,"Ralphsmith, Sean",26y 145d,32 (18-1-13 57.81%),8 (0.25),28 (16-1-11 58.93%),5 (0.18)
37,"Rice, Dean",25y 52d,108 (43-1-64 40.28%),41 (0.38),←,
31,"Shanahan, Jamie",25y 153d,28 (17-0-11 60.71%),,←,
17,"Wittman, Chris",27y 251d,91 (68-0-23 74.73%),61 (0.67),2 (0-0-2 0.00%),
Totals,Totals,25y 102d,1591 (801-9-781 50.35%),1742 (1.09),,
C,"Sheldon, Ken",33y 128d,75 (41-1-33 55.33%),,←,
