Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
22,"Bentley, Greg",21y 94d,18 (8-0-10 44.44%),5 (0.28),←,
20,"Brogan, Dean",29y 211d,116 (74-1-41 64.22%),35 (0.30),←,
8,"Burgoyne, Shaun",25y 265d,141 (91-0-50 64.54%),164 (1.16),←,
27,"Carlile, Alipate",21y 73d,25 (11-0-14 44.00%),,←,
25,"Cassisi, Domenic",25y 294d,121 (72-1-48 59.92%),48 (0.40),←,
30,"Chaplin, Troy",22y 140d,56 (28-1-27 50.89%),7 (0.13),←,
35,"Cornes, Chad",28y 243d,197 (119-1-77 60.66%),154 (0.78),←,
18,"Cornes, Kane",25y 189d,155 (93-1-61 60.32%),67 (0.43),←,
37,"Deluca, Fabian",21y 167d,8 (1-0-7 12.50%),1 (0.13),←,
33,"Ebert, Brett",24y 237d,91 (46-1-44 51.10%),140 (1.54),←,
44,"Logan, Tom",23y 10d,32 (13-0-19 40.63%),8 (0.25),29 (13-0-16 44.83%),8 (0.28)
12,"Lonie, Nathan",25y 130d,100 (37-0-63 37.00%),50 (0.50),36 (17-0-19 47.22%),15 (0.42)
26,"Lower, Nick",21y 19d,8 (2-0-6 25.00%),,←,
4,"Motlop, Daniel",26y 118d,91 (39-1-51 43.41%),143 (1.57),44 (19-0-25 43.18%),90 (2.05)
16,"Pearce, Danyle",22y 96d,64 (30-0-34 46.88%),34 (0.53),←,
36,"Pettigrew, Michael",23y 118d,71 (34-0-37 47.89%),25 (0.35),←,
15,"Rodan, David",24y 278d,105 (40-0-65 38.10%),86 (0.82),40 (21-0-19 52.50%),43 (1.08)
9,"Surjan, Jacob",22y 332d,59 (32-0-27 54.24%),9 (0.15),←,
6,"Thomson, Adam",21y 326d,27 (14-0-13 51.85%),16 (0.59),←,
1,"Tredrea, Warren",29y 201d,225 (130-2-93 58.22%),484 (2.15),←,
39,"Westhoff, Justin",21y 285d,30 (15-0-15 50.00%),45 (1.50),←,
24,"White, Damon",24y 331d,51 (25-1-25 50.00%),44 (0.86),←,
Totals,Totals,24y 89d,1791 (954-10-827 53.27%),1565 (0.87),,
C,"Williams, Mark",49y 326d,229 (133-2-94 58.52%),,←,
