St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Arnol, Jody",4,,2,6,,,,,,,,,1.0,1.0,,,,,,,,,
18,"Bowey, Brett",10,,7,17,,,1.0,3.0,,,,,2.0,,,,,,,,,,
15,"Coghlan, Frank",10,4,13,23,2,,,4.0,,,,,1.0,1.0,,,,,,,,,
34,"Daniels, Jayson",7,3,11,18,,,,6.0,,,,,2.0,4.0,,,,,,,,,
44,"Devonport, Craig",18,4,5,23,2,,,,,,,,,2.0,,,,,,,,,
2,"Frawley, Danny",6,,2,8,,,3.0,,,,,,,2.0,,,,,,,,,
6,"Grant, David",7,4,4,11,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Harding, Paul",10,2,5,15,,,8.0,2.0,,,,,3.0,3.0,,,,,,,,,
35,"Harvey, Robert",15,6,14,29,1,,,2.0,,,,,3.0,1.0,3.0,,,,,,,,
24,"Jeffrey, Russell",3,2,1,4,,,,2.0,,,,,1.0,1.0,,,,,,,,,
9,"Kitschke, Damian",5,2,3,8,,,11.0,,,,,,,3.0,,,,,,,,,
3,"Krakouer, Jim",8,,4,12,1,2.0,,1.0,,,,,,1.0,,,,,,,,,
17,"Lamb, Jamie",19,4,10,29,3,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
4,"Lockett, Tony",6,5,1,7,3,3.0,,1.0,,,,,,1.0,,,,,,,,,
23,"Loewe, Stewart",10,9,5,15,5,,,,,,,,,2.0,1.0,,,,,,,,
41,"Pekin, Tim",16,,15,31,,3.0,,2.0,,,,,2.0,2.0,2.0,,,,,,,,
37,"Rice, Dean",11,2,8,19,,1.0,,,,,,,1.0,,,,,,,,,,
8,"Russo, Peter",17,2,3,20,1,1.0,,,,,,,2.0,3.0,,,,,,,,,
26,"Taylor, Kain",15,2,2,17,,,,,,,,,2.0,1.0,,,,,,,,,
7,"Winmar, Nicky",7,,7,14,4,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,51,122,326,22,16.0,23.0,28.0,,,,,23.0,31.0,6.0,,,,,,,,
Opposition,Opposition,174,41,109,283,10,13.0,16.0,19.0,,,,,31.0,23.0,,,,,,,,,
